date;feeToken0;feeToken1;feeV;fgV;feeUSD;activeLiquidity;amountV;amountTR;amountVlast;S1%;unb%;multiplier;feeunb
2023-06-21;0.01581429991957626;0.3604295030295325;0.0383531656382868;1.9723173139112702e-18;1460.191017339641;87.5;38.26083851060958;37.49667923155528;38.26083851060958;0.10024130973410741;5.25997862832469e-18;1.9057360650538308e+16;2.0125119286758868e-18
2023-06-22;0.008690415268442058;0.14284358210500606;0.01769272941402206;9.633282398173688e-19;673.601882207757;69.56521739130434;38.248827037004624;37.4883656279714;38.248827037004624;0.04625692023680847;2.5696725468837067e-18;1.8001095234062084e+16;9.828696078749406e-19
2023-06-23;0.001715283130967655;0.21905886654669154;0.015276088008403741;7.873587712941141e-19;581.594924923056;47.82608695652174;38.015715533037664;37.32387108283996;38.015715533037664;0.040183612998492726;2.1095313761709744e-18;1.9048596978647596e+16;8.019534470453324e-19
2023-06-24;0.0019346819705228578;0.07317793448497985;0.006452520205756017;4.266910919160138e-19;245.66191308708707;26.08695652173913;37.544912708919334;36.9769861131789;37.544912708919334;0.017186137189295233;1.1539369125704314e-18;1.4893480745851662e+16;4.332446065405673e-19
2023-06-25;0.012559267449292918;0.09630227265489026;0.018541044774316708;9.639611309579172e-19;705.8991502000744;76.19047619047619;37.508874182334246;36.949780135226504;37.508874182334246;0.0494310884517272;2.608841317675159e-18;1.894752590616634e+16;9.785470074635263e-19
2023-06-26;0.0001515359907484644;0.11608433783134615;0.0073288417478506885;3.9652384984989515e-19;279.0254392203896;36.36363636363637;37.78681922813213;37.15734942499212;37.78681922813213;0.019395233305041976;1.0671478347785278e-18;1.8174832645438668e+16;4.0324122322468845e-19
2023-06-27;0.0069681385294160705;0.05482023015915115;0.010349273955637235;5.722282119114307e-19;394.0200662581765;52.17391304347826;37.49919644352308;36.94246047068033;37.49919644352308;0.027598655270451206;1.5489715753112441e-18;1.7817405890683076e+16;5.808518938802975e-19
2023-06-28;0.00038511452556512396;0.17361919609850932;0.011037395942610873;5.678715682108363e-19;420.21841331742837;50.0;37.4520963278334;36.906755113254405;37.4520963278334;0.029470702643708022;1.5386656628799516e-18;1.9153415426550244e+16;5.762625462250958e-19
2023-06-29;0.0026735578659035425;0.057673748326480714;0.006182501170609538;3.824136985914777e-19;235.38168293998265;36.36363636363637;37.19315712602828;36.70820664519929;37.19315712602828;0.016622684516026037;1.0417662248871803e-18;1.5956252102362232e+16;3.8746574890818215e-19
2023-06-30;0.032803705064065006;0.06550348786627709;0.036863049126909714;1.90721419406384e-18;1403.4589403783007;62.5;37.12062310470106;36.651959751774534;37.12062310470106;0.099306116233381;5.203580400558257e-18;1.908418984411716e+16;1.9316014684413243e-18
2023-07-01;0.0012867293009755246;0.08065777395277722;0.006382610796311368;3.652226866634625e-19;243.0003051076745;56.52173913043478;38.316788109551524;37.535171074466305;38.316788109551524;0.016657478643728817;9.730145786171974e-19;1.7119454332741492e+16;3.7282793436379713e-19
2023-07-02;0.006700538889979191;0.03768609434893469;0.009073456836544421;4.730116909903052e-19;345.4468476968446;29.166666666666668;38.116511145416894;37.39569616338116;38.116511145416894;0.023804531327457048;1.2648826991312724e-18;1.8819556425118404e+16;4.821291549908215e-19
2023-07-03;0.008002459757309907;0.19016646431185683;0.02004593005359928;1.0520137869339544e-18;763.1935072724265;45.833333333333336;38.26310793694188;37.498248042459466;38.26310793694188;0.05238970678136039;2.8055011683285938e-18;1.8673920856918444e+16;1.0734719402097353e-18
2023-07-04;0.00416644939937779;0.05658131714972488;0.007713305826734927;3.996692823077664e-19;293.66284880923723;66.66666666666667;38.09871257441298;37.38308676989542;38.09871257441298;0.02024558129535109;1.0691179269594717e-18;1.8936714823339188e+16;4.073201660738116e-19
