date;feeToken0;feeToken1;feeV;fgV;feeUSD;activeLiquidity;amountV;amountTR;amountVlast;S1%;unb%;multiplier;feeunb
2023-09-04;0.0;0.0011482839437862555;7.244808599994035e-05;1.56879253568876e-20;3.1155944480306115;7.142857142857143;41.8950710277316;37.92588435502099;41.8950710277316;0.00017292746908576618;4.136469227726968e-20;4180557368265291.5;1.7329767209964742e-20
2023-09-05;0.0009877917414376576;4.380195172710735e-06;0.0009880692892061213;1.7634847668818062e-19;42.491435753356946;35.294117647058826;41.88865114505393;37.923777344971896;41.88865114505393;0.0023587994891136267;4.650076786498212e-19;5072603308320731.0;1.9478544430733702e-19
2023-09-06;0.00028776283301045505;0.0;0.00028776283301045505;5.607718382121356e-20;12.37509966623096;13.333333333333334;41.963260205949;37.947792265981825;41.963260205949;0.0006857494665527913;1.4777456203027593e-19;4640510904794937.0;6.20110239829662e-20
2023-09-07;0.0;0.03229926161998706;0.002037471729731083;3.610396320969308e-19;87.62047363369565;38.888888888888886;41.985521998323776;37.954753318224505;41.985521998323776;0.004852795994324965;9.51236934857307e-19;5101563886449513.0;3.993817925406955e-19
2023-09-08;0.00013090060368987842;0.0021699538608124323;0.00026724384641176345;1.396566444489197e-19;11.492690699261829;38.888888888888886;41.825808305072115;37.90276176192043;41.825808305072115;0.0006389448458772653;3.684603389223943e-19;1734093953628590.8;1.5411151503789966e-19
2023-09-09;8.452485660261986e-05;1.0651098125485537e-05;8.519578254627169e-05;1.6741990358397802e-20;3.6638028932469786;23.076923076923077;41.86126542106034;37.91470556973013;41.86126542106034;0.00020351936734193857;4.415698370018218e-20;4608996138046877.0;1.8484672148667615e-20
2023-09-10;0.0;0.021596459859691643;0.0013539430836137492;2.4324237761576213e-19;58.22565904998396;19.047619047619047;41.8660584606365;37.91630303814683;41.8660584606365;0.003233987467166893;6.41524510897175e-19;5041097280358231.0;2.6858102677152366e-19
2023-09-11;0.0018127656633650177;0.08561157737303385;0.007121587871953859;1.2635621089212727e-18;306.2603977562617;52.38095238095238;41.76129924358277;37.880474650278295;41.76129924358277;0.017053080246415456;3.3356554282563347e-18;5112362656513867.0;1.3930130451289401e-18
2023-09-12;0.0013229567071913015;0.026164123186379833;0.002929316809387447;5.16737764686375e-19;125.97383439305476;65.0;41.474152534412;37.77325998257262;41.474152534412;0.007062993769328812;1.3679988566641625e-18;5163011456421666.0;5.673659324819069e-19
2023-09-13;0.00011449635864415285;0.010890313573113078;0.00078224043579933;1.5306995458744206e-19;33.63986674269691;57.142857142857146;41.43324043851941;37.757005461200016;41.43324043851941;0.0018879537963246084;4.0540808975102735e-19;4656921862324096.0;1.6797370858375174e-19
2023-09-14;0.001349833404145646;0.021519558750009535;0.0026702865115262545;4.672562645157233e-19;114.83436332561052;33.333333333333336;41.45430748023167;37.76540406930583;41.45430748023167;0.006441517598140157;1.2372600691845636e-18;5206276156948591.0;5.128975934098961e-19
2023-09-15;0.0006709179928861682;3.78038281776091e-08;0.0006709203120449905;1.1622041138824922e-19;28.85259935341921;31.25;41.38804059879239;37.73878461657657;41.38804059879239;0.0016210487434009295;3.0796013323969104e-19;5263826607514933.0;1.2745866497333846e-19
2023-09-16;0.0002962282106319398;0.0;0.0002962282106319398;5.915753130444548e-20;12.73914908387882;20.0;41.45004175994515;37.76370837185248;41.45004175994515;0.0007146632380915888;1.5665180633726923e-19;4562112973998707.0;6.49322391445065e-20
2023-09-17;0.0;0.014409436387831416;0.0008850062726585733;1.5339128835555016e-19;38.05926121456938;46.666666666666664;41.46495756082216;37.76962677791381;41.46495756082216;0.002134347470054484;4.0612338919178136e-19;5255416277063011.0;1.6839889097294473e-19
2023-09-18;0.0007416270161240649;0.026052298963983526;0.0023314250572518892;4.110014237444265e-19;100.26179248378511;35.0;41.35549032368862;37.725496087280575;41.35549032368862;0.00563752246437866;1.0894526682791552e-18;5174637346368988.0;4.505484928113535e-19
2023-09-19;0.000168027927340304;0.03379590153886901;0.0022193759877607196;4.160591938695516e-19;95.44317714018624;31.57894736842105;41.33069225325676;37.71528039478386;41.33069225325676;0.00536980114961863;1.1031581616640821e-18;4867662078045492.0;4.5594290486406645e-19
2023-09-20;3.7384895937600724e-08;0.028502953016852656;0.001716539206157055;3.2542906528052244e-19;73.81892767373036;52.17391304347826;41.16144317534644;37.64352144267229;41.16144317534644;0.004170260014559384;8.64502184728179e-19;4823886033174824.0;3.558415755165179e-19
2023-09-21;0.00010102120944361015;0.018634402228429936;0.0012154123648674916;2.1109939328229906e-19;52.268213352828;15.789473684210526;40.9953275144821;37.569854696051806;40.9953275144821;0.0029647582750452046;5.618850405202216e-19;5276449916339259.0;2.3034661261614527e-19
2023-09-22;0.0004807524469318389;0.0;0.0004807524469318389;1.0989896850215298e-19;20.674523472424127;36.36363636363637;40.90397507191233;37.52807488203498;40.90397507191233;0.001175319626238377;2.92844673881107e-19;4013457409560226.5;1.1978511240375097e-19
2023-09-23;0.0;0.0;0.0;1.344396008692062e-20;0.0;5.2631578947368425;40.96346548873893;37.5553814780321;40.96346548873893;0.0;3.579769278814175e-20;0.0;1.466397553103523e-20
2023-09-24;0.0005137474898505704;0.0;0.0005137474898505704;8.989580581841595e-20;22.09345912974731;6.666666666666667;40.968251021693305;37.55756211652228;40.968251021693305;0.0012540137229156633;2.3935474176815407e-19;5239143012802050.0;9.805945143990315e-20
2023-09-25;0.0010845912755948332;0.0;0.0010845912755948332;1.9789847519839753e-19;46.64231649444105;42.857142857142854;41.048022514655756;37.59355331130243;41.048022514655756;0.0026422497580914925;5.264159882936624e-19;5019318973681147.0;2.1608335339553016e-19
2023-09-26;0.000678061127021276;0.0;0.000678061127021276;1.2084375101796181e-19;29.1596866033784;29.41176470588235;41.11589734848689;37.62363031496749;41.11589734848689;0.0016491458796927593;3.2119109720756414e-19;5134469460798994.0;1.3206060182034082e-19
2023-09-27;0.001329596138881345;0.006924459680307042;0.0017510842401808411;3.2576361718150695e-19;75.30451993922686;27.77777777777778;41.181462912110405;37.652188833910934;41.181462912110405;0.0042521176188374124;8.651917120104113e-19;4914653665552271.0;3.562986040002206e-19
2023-09-28;0.0018718732986414397;0.00758916659631957;0.002334526705562347;4.1026627511887274e-19;100.39517734996107;58.8235294117647;41.23271890843869;37.67416434370264;41.23271890843869;0.005661830622293895;1.088985734032479e-18;5199177955553485.0;4.490184266666099e-19
2023-09-29;0.00255190682088277;0.0;0.00255190682088277;4.420812619807099e-19;109.74350272055982;40.0;41.37592436296298;37.733854359225035;41.37592436296298;0.006167612833242392;1.1715772732149519e-18;5264367083801229.0;4.847509264190826e-19
2023-09-30;0.0006651675153899521;0.0031496949359026073;0.0008607665410361458;1.4938670200255355e-19;37.01684343054884;23.529411764705884;41.58517274930951;37.81618389196156;41.58517274930951;0.0020698880974359744;3.9503378349688034e-19;5239774884854426.0;1.64275481285311e-19
2023-10-01;0.00031543462287793154;0.016489106685159342;0.0013367381894612035;2.4361432656178825e-19;57.485771005175295;36.8421052631579;41.6225811747019;37.8302417137837;41.6225811747019;0.003211569661791349;6.439671424912565e-19;4987163862688777.0;2.680357466218315e-19
2023-10-02;0.0016943551538469923;0.1173723904977133;0.008815357285902894;1.5977593126441982e-18;379.1001216704038;68.18181818181819;41.560543216471544;37.80681471104368;41.560543216471544;0.021210880810646225;4.2261145903346355e-18;5019002764183611.0;1.7563961806936357e-18
2023-10-03;0.0009297457645485291;0.008084203943809478;0.0014168951602512073;2.575768749937426e-19;60.93288226722428;27.77777777777778;41.119637793865515;37.6252728011124;41.119637793865515;0.003445787064940024;6.845847373793055e-19;5033397440514115.0;2.814987644024559e-19
2023-10-04;0.0;0.048342832509182955;0.0028936070763203917;5.289665334575494e-19;124.43815481575763;70.83333333333333;41.0533609306731;37.595937371216685;41.0533609306731;0.007048404833910753;1.4069779089017324e-18;5009605900218178.0;5.776117191562652e-19
2023-10-05;0.0015183449613742886;0.06633642859767803;0.005428804733005464;9.604147779939655e-19;233.46308811537216;55.0;40.82573774944861;37.49161702883025;40.82573774944861;0.013297505525368701;2.561678727421725e-18;5190934125745095.0;1.0458242392406059e-18
2023-10-06;0.0020852683235322773;0.034441620936735286;0.004108539195091889;7.341627476030804e-19;176.68571542048727;72.22222222222223;40.61256929462278;37.389303501866316;40.61256929462278;0.010116422739193385;1.96356358327572e-18;5152072907319170.0;7.974536209018299e-19
2023-10-07;0.0;0.00967234586324967;0.0005674759189085131;2.5868399505603136e-19;24.404023901251005;27.77777777777778;40.62079636567793;37.39332958899257;40.62079636567793;0.0013970083545383055;6.917918192879509e-19;2019405716558229.2;2.810113461873772e-19
2023-10-08;0.0006441132623249699;0.0099450316301253;0.0012245523713740871;2.186801555811021e-19;52.661274855197235;56.52173913043478;40.47770329719322;37.32246358452329;40.47770329719322;0.003025251611691613;5.859210099726198e-19;5163241392953264.0;2.3716736797263496e-19
2023-10-09;0.0005285978246363764;0.0853630229678271;0.005433043608391551;9.80604091973114e-19;233.6453788748381;36.36363636363637;40.480051219584574;37.32364049497129;40.480051219584574;0.013421533433641015;2.6273002284041217e-18;5108488663967247.0;1.063532478150251e-18
2023-10-10;0.0007817300094651023;0.02611074660562599;0.002273433028181605;4.643002874124488e-19;97.76787368237531;57.89473684210526;40.06115027005198;37.106769391687386;40.06115027005198;0.005674907018037191;1.251254946264497e-18;4535372295613367.0;5.012671242844783e-19
2023-10-11;0.004584015798729301;0.00200845014339789;0.0046994335264955575;8.284173575708988e-19;202.09683667903292;66.66666666666667;40.016161440479124;37.0827031439078;40.016161440479124;0.01174383888241153;2.2339724112237405e-18;5256931027173434.0;8.939500066110561e-19
2023-10-12;0.0;0.05559811168103385;0.0032083993199927474;5.574390329735869e-19;137.9756410465119;35.0;40.44601309943746;37.306533756347484;40.44601309943746;0.007932547794277827;1.4942128813528326e-18;5308847148403543.0;6.043495377254486e-19
2023-10-13;0.0016033235222087687;0.004329161028888205;0.0018537967816261945;3.308974472075357e-19;79.72162246793302;31.25;40.12400821130804;37.14015454490906;40.12400821130804;0.004620168483326509;8.909425694699837e-19;5185708531218818.0;3.574818697321751e-19
2023-10-14;0.0007374580603986525;0.010301329402367911;0.0013327225580770073;2.485359736492793e-19;57.313080744649305;41.1764705882353;40.26625805416378;37.214639378810034;40.26625805416378;0.0033097750386547166;6.678446380184335e-19;4955905685602528.0;2.6891604534539843e-19
2023-10-15;0.0;0.01877150794557641;0.0010823323276582906;2.829031618412757e-19;46.54517154502874;25.0;40.27023276772307;37.21669876905569;40.27023276772307;0.002687673383715301;7.601511450459418e-19;3535709182616392.0;3.0611463549651295e-19
2023-10-16;0.008225936907564733;0.23868621360267897;0.021693195239503894;3.7834225956356105e-18;932.9052343535767;68.18181818181819;40.14199661730307;37.14965623947348;40.14199661730307;0.054041146598455735;1.018427349972494e-17;5306333004501037.0;4.088170723756479e-18
2023-10-17;0.0018162547829437747;0.11329281304593833;0.008077835018461352;1.4248393618057359e-18;347.38333785168817;72.72727272727273;39.63017263706632;36.87068281424189;39.63017263706632;0.020383042719592164;3.8644235827804334e-18;5274536365634811.0;1.5314777372833892e-18
2023-10-18;0.004509682303499426;0.06391469990685673;0.008035056394449265;1.4495690932033321e-18;345.54366408216225;59.09090909090909;39.16691488067508;36.604413508283656;39.16691488067508;0.020514907592105894;3.960093754473874e-18;5180409572104043.0;1.5510465500097124e-18
2023-10-19;0.000588552060365354;0.043301141880054704;0.0029594528997567465;5.835973732497262e-19;127.2698221965147;43.47826086956522;39.221393085938146;36.63633675747733;39.221393085938146;0.007545506844370055;1.59294685250052e-18;4736822721062875.0;6.247759466693083e-19
2023-10-20;0.0034521419447428653;0.0902912010081944;0.008345381801107677;1.4763744886293695e-18;358.8890561753169;75.0;38.97261728158013;36.48932323197975;38.97261728158013;0.0214134497070383;4.04604513830899e-18;5292439647865093.0;1.576849686793142e-18
2023-10-21;0.0018079468760318804;0.0122228680148251;0.0024685342376428356;5.944441092856629e-19;106.15810562034488;47.82608695652174;38.7821243780089;36.37469459093175;38.7821243780089;0.0063651341364956236;1.6342243308727555e-18;3894896200141832.0;6.337869126147558e-19
2023-10-22;0.0048386766761138456;0.011713531199352782;0.0054787722724836405;9.85134441342585e-19;235.61191767285806;52.17391304347826;38.888026669600094;36.438634000532446;38.888026669600094;0.014088583920784431;2.7035438302330163e-18;5211154249927639.0;1.0513548457253432e-18
2023-10-23;0.01340087766253199;0.36937921588654454;0.033299531336883514;5.79675550770766e-18;1432.0300325850026;80.95238095238095;39.33187733537257;36.70059498701377;39.33187733537257;0.0846629593928283;1.5794718068627492e-17;5360207065739998.0;6.212359136220492e-18
2023-10-24;0.01353783514640729;0.32634994777571724;0.030786237198573832;5.380333597679682e-18;1323.947049363169;75.0;38.297367982135455;36.07563379943931;38.297367982135455;0.08038734466800608;1.4914037623264994e-17;5390045720590559.0;5.7116838695759236e-18
2023-10-25;0.001999831490188759;0.10366351294343702;0.007376492335493387;1.2971899492569955e-18;317.2224393398395;69.56521739130434;38.06350706818195;35.927882461025106;38.06350706818195;0.0193794342761956;3.6105382794663695e-18;5367464011227667.0;1.3742974932040965e-18
2023-10-26;0.008573531800550692;0.10333940851578118;0.014019844196897478;2.579234194933842e-18;602.9165317375526;66.66666666666667;37.64669842668272;35.65946485460408;37.64669842668272;0.03724056765349889;7.232958221471546e-18;5148732581220730.0;2.722969968965347e-18
2023-10-27;0.0006033607477417564;0.020657397268627465;0.001687560061583563;3.5022359192465195e-19;72.57269375746208;52.38095238095238;38.11950126501428;35.963453214585364;38.11950126501428;0.0044270255527513675;9.7383193386617e-19;4545985193950064.0;3.7121987634922777e-19
2023-10-28;5.284667496681135e-05;0.02197204818835788;0.0012033280884660416;2.273595616540591e-19;51.74853496595031;31.57894736842105;38.05002707813543;35.91930132428119;38.05002707813543;0.0031624894405331617;6.329732296334106e-19;4996245168796052.0;2.408464852728611e-19
2023-10-29;0.0005659758759632301;0.02735295749333328;0.001991365694072492;3.474862922667914e-19;85.6377061563226;41.1764705882353;37.85632603235755;35.795245542523055;37.85632603235755;0.005260324766778423;9.707610242650637e-19;5418763872149553.0;3.6749445834083613e-19
2023-10-30;0.003236213053504571;0.03288893292098617;0.004963546537737775;8.67676589045361e-19;213.45488734554164;55.0;37.825532797312086;35.77539753924584;37.825532797312086;0.013122211825369157;2.4253443671548706e-18;5410453048678855.0;9.173994290459268e-19
2023-10-31;0.00025298702216452394;0.007217287308546758;0.0006310178337435646;1.185318176399165e-19;27.136612821232745;12.5;38.01478198296413;35.896832410331996;38.01478198296413;0.0016599275356263985;3.3020132886655514e-19;5027016521478713.0;1.2552531527347133e-19
2023-11-01;0.005956826744977907;0.12118084217538856;0.012306085594208665;2.1461624340351133e-18;529.21718255383;77.27272727272727;38.126473012826644;35.96787364245992;38.126473012826644;0.03227701022874213;5.966887159828035e-18;5409354888767890.0;2.274963622697654e-18
2023-11-02;0.001849946621220579;0.07097005832935599;0.0055429335551230394;1.048917526258735e-18;238.3711422018539;63.63636363636363;37.839387368222575;35.784331823298025;37.839387368222575;0.014648581651662737;2.9312200977742403e-18;4997434912098831.0;1.1091557274119873e-18
2023-11-03;0.0040431944739386895;0.0038309813626788234;0.004242849024588842;7.980726044310688e-19;182.46164384317868;77.77777777777777;37.62701598605653;35.646637436584314;37.62701598605653;0.011276070964971335;2.238844002750181e-18;5036559470476676.0;8.424101908176784e-19
2023-11-04;0.002729058453856063;0.03719794578571061;0.004698076201909699;8.279244608606619e-19;202.03846560013537;70.0;38.13526081405662;35.97344286094836;38.13526081405662;0.012319507200480435;2.301487972838515e-18;5352844484034520.0;8.776784410461123e-19
2023-11-05;0.005126787817671494;0.029162687439378915;0.00669832996364684;1.299929671416617e-18;288.05839875234744;50.0;38.24067904507553;36.04001600679657;38.24067904507553;0.017516242208333435;3.606906476321961e-18;4856306179082059.0;1.3793055290663243e-18
2023-11-06;0.0015143545266700495;0.012830998852240809;0.002208608226880648;4.655114965414324e-19;94.98011485837935;42.10526315789474;38.7042823710984;36.327365573140106;38.7042823710984;0.00570636656095161;1.2814347784294725e-18;4453107295827679.5;4.959701350448022e-19
2023-11-07;2.658123580519771e-06;0.05486873144083963;0.002944179118205016;5.852404189343325e-19;126.61298070310322;42.857142857142854;38.79743463220966;36.38397069760223;38.79743463220966;0.007588592251305081;1.6085116816920173e-18;4717772545688029.0;6.240612682559167e-19
2023-11-08;0.0012811681955296763;0.045154560269706615;0.0036765564106260498;7.371999228257905e-19;158.10850739144863;42.857142857142854;38.40642521686903;36.14378791531862;38.40642521686903;0.00957276390568945;2.0396310551428042e-18;4693380149097218.0;7.833493758934578e-19
2023-11-09;0.030615035496496294;0.23177207808017453;0.04315837805090868;7.486839723674448e-18;1856.0049059339954;91.66666666666667;38.208174265553936;36.01953536463052;38.208174265553936;0.11295587627650017;2.0785497780257792e-17;5434359930691024.0;7.941759213843743e-18
2023-11-10;0.0025481387155472327;0.15521002153023522;0.011359569687193698;2.095780137298468e-18;488.5127296457032;58.333333333333336;40.16615668107107;37.16238074073103;40.16615668107107;0.028281445440228224;5.639520653749272e-18;5014866896786010.0;2.2651787018462964e-18
2023-11-11;0.0038974252742015737;0.0831043471887413;0.008515486143398638;1.5549271801396449e-18;366.2043100859316;69.56521739130434;39.49495390468842;36.79421509438193;39.49495390468842;0.021560947162892547;4.226009920720023e-18;5101963215273053.0;1.6690606701959328e-18
2023-11-12;0.0009870560404974258;0.029470020558522395;0.0026133823429712105;5.353569296462143e-19;112.38722743274458;36.8421052631579;39.21045970379218;36.62994246189291;39.21045970379218;0.006665013271238085;1.4615281752166552e-18;4560304333681471.0;5.730719162028958e-19
2023-11-13;0.009961485477161747;0.09346741670598872;0.015246981558487686;2.6753057454588877e-18;655.6889728306758;66.66666666666667;39.273967640818704;36.66699609480993;39.273967640818704;0.038822106536139746;7.296222844493026e-18;5320849892275635.0;2.8655161989482133e-18
2023-11-14;0.001943443819490029;0.07245041001435823;0.006008947718845983;1.1192035872637818e-18;258.41185302477373;63.63636363636363;39.70596820194167;36.913066464067924;39.70596820194167;0.015133613385990015;3.0319984072665484e-18;4991299912862913.0;1.2038843234726337e-18
2023-11-15;0.0015376108819586298;0.12199646904389314;0.008245133570031983;1.4586170788102392e-18;354.57793010685765;66.66666666666667;39.52043601582043;36.8087076048221;39.52043601582043;0.020862962055204486;3.962695714475871e-18;5264840794863792.0;1.5660746243410946e-18
2023-11-16;0.00523485515794527;0.10594707742892223;0.011055644298572323;1.9455297969960417e-18;475.4425671930322;63.63636363636363;39.1062975781741;36.568712093406255;39.1062975781741;0.028270751728597977;5.32020321641801e-18;5313848095380110.0;2.080534501576017e-18
2023-11-17;0.00254660955301089;0.10578860053334772;0.008227190800574349;1.5119947050842364e-18;353.8063100960192;71.42857142857143;38.91493184408394;36.45479376753789;38.91493184408394;0.021141475548607676;4.147588146365077e-18;5097293849471516.0;1.6140311003312744e-18
2023-11-18;0.001395955553112331;0.032673399314339;0.0031423913020762946;5.863423240076462e-19;135.136998571593;50.0;38.604139535411555;36.266075626796535;38.604139535411555;0.0081400371563619;1.6167790803767183e-18;5034724443901901.0;6.241436521679721e-19
2023-11-19;0.0013663928787927358;0.015357069708110864;0.0021925935917947188;4.0962850445233314e-19;94.29141332165418;40.0;38.56765828866931;36.24363809793674;38.56765828866931;0.005685057608070737;1.1302080198059705e-18;5030098449528543.0;4.358947670299026e-19
2023-11-20;0.004197221135979238;0.049497318798252414;0.006892519120142398;1.2633473535189226e-18;296.40940829931895;73.91304347826087;38.62379193796244;36.27813851439801;38.62379193796244;0.01784526783701913;3.482392992731773e-18;5124426758916822.0;1.345032223974903e-18
2023-11-21;0.00471263309635605;0.09806986065594446;0.009991506879470083;1.756056003952743e-18;429.679858777253;68.18181818181819;38.82238716612532;36.3990654978822;38.82238716612532;0.025736456742640045;4.824453540036393e-18;5334584845529656.0;1.8729680319627674e-18
2023-11-22;0.007989758545671183;0.05490998149415598;0.011038140685353767;1.9329514568047878e-18;474.68983288112446;82.6086956521739;38.77243834232941;36.36882046554291;38.77243834232941;0.028469039238378235;5.3148588050473994e-18;5356499632942618.0;2.0607003531688686e-18
2023-11-23;0.0018197682376746957;0.019365785838479272;0.0028882193342535706;6.018788254250302e-19;124.20645760748602;47.61904761904762;39.25998559696618;36.658856705306405;39.25998559696618;0.0073566489909175055;1.6418374153439094e-18;4480741468165735.5;6.445851327896206e-19
2023-11-24;0.0026263025845967816;0.06825072380560615;0.006413022656952736;1.115576853951769e-18;275.788897792454;55.0;39.352057668273495;36.71226062668108;39.352057668273495;0.016296537047726118;3.0387037869877453e-18;5362989679188444.0;1.1957924666234282e-18
2023-11-25;0.00043666416280662877;0.016707281459076535;0.0013563376934865002;3.102327552351828e-19;58.32863807450571;38.888888888888886;39.21753022226648;36.6340783136795;39.21753022226648;0.003458498497481655;8.468419829722836e-19;4083995086477483.5;3.3211051060699607e-19
2023-11-26;0.0017202529631221105;0.027896820480303834;0.003254768995204382;6.047890782828284e-19;139.96974621371356;50.0;39.21165985620159;36.630644668221926;39.21165985620159;0.008300513181896374;1.6510467772561462e-18;5027424598890464.0;6.474028463644584e-19
2023-11-27;0.0008415873736927133;0.06707972888094675;0.004506119068450771;7.879489364266658e-19;193.78344311044538;82.3529411764706;39.23470567440057;36.644113997082655;39.23470567440057;0.011485033444231681;2.1502742199999613e-18;5341194782231955.0;8.436537614094975e-19
2023-11-28;0.0005696631575468259;0.031572024013209264;0.0022840283577802685;5.394877197313946e-19;98.2235206413947;41.1764705882353;38.958757031855214;36.48104146845088;38.958757031855214;0.005862682826129947;1.4788166620680175e-18;3964441959919096.0;5.761285903216703e-19
2023-11-29;0.0;0.023208755232787374;0.0012525384782518596;2.3432612600352557e-19;53.86480367182396;36.36363636363637;38.804430288981735;36.38820557725724;38.804430288981735;0.003227823392648828;6.439617515791443e-19;5012445824202218.0;2.498856889792348e-19
2023-11-30;0.001769588001086987;0.0;0.001769588001086987;3.744996328952465e-19;76.1002651124937;31.25;38.63009188095869;36.282001892460094;38.63009188095869;0.004580853720307203;1.0321912060014327e-18;4437989486514618.5;3.98736411265529e-19
2023-12-01;0.002414018620275207;0.05215577947866671;0.005254299100619605;9.914993631761371e-19;225.95855888030167;63.1578947368421;38.90371134085105;36.448058726468744;38.90371134085105;0.013505907070368117;2.720307741537153e-18;4964845287223419.0;1.0583006713504385e-18
2023-12-02;0.00472260630016318;0.03910442365023539;0.006865836726448416;1.2159973512128605e-18;295.2619450295066;47.36842105263158;38.73937812604509;36.34873852572613;38.73937812604509;0.017723146468973407;3.345363279532323e-18;5297824178739439.0;1.2959729305478893e-18
2023-12-03;0.0030887079994688545;0.04158259700193947;0.005366353052721817;9.36317923588641e-19;230.77738419819653;77.77777777777777;39.055158299206326;36.53844734336295;39.055158299206326;0.013740446298052444;2.562555312736131e-18;5362009643171871.0;1.0008100338938177e-18
2023-12-04;0.0010776140226706225;0.13104245308352813;0.008157262319152004;1.4212380754947961e-18;350.79907000856053;75.0;39.12751159156276;36.581227832874156;39.12751159156276;0.020847894454169662;3.885156840519125e-18;5366036767613227.0;1.520165193124514e-18
2023-12-05;0.006020724218675991;0.20587829972720303;0.01683213637506015;2.9564246686542883e-18;723.8577791920507;86.95652173913044;38.55886019952562;36.23821821655917;38.55886019952562;0.043653096299945175;8.158305827805134e-18;5350755073579947.0;3.1457497387931328e-18
2023-12-06;0.0029546439405016183;0.11080869715085552;0.008679069115068513;1.5381742136134871e-18;373.2391156476331;77.27272727272727;37.9168234753088;35.83413966967749;37.9168234753088;0.022889757947999703;4.292482609579924e-18;5332521999486858.0;1.6275730537827487e-18
2023-12-07;0.013880931214128875;0.02855838542729095;0.015419352066740092;2.6968585711066745e-18;663.101682098328;70.0;37.406812389021766;35.50223826833852;37.406812389021766;0.041220705753761036;7.596305761689896e-18;5426414766194319.0;2.8415358447717902e-18
2023-12-08;0.0009355018742308628;0.09393619072871646;0.006007685558191924;1.0691141627318877e-18;258.35757442414496;76.19047619047619;38.9419416535727;36.47098141496798;38.9419416535727;0.015427288170775514;2.93141045635014e-18;5262752657976060.0;1.1415481495386009e-18
2023-12-09;0.0035973310106474816;0.04780012635662472;0.006172822904553886;1.1143079626061208e-18;265.45922510803274;59.09090909090909;38.45345963409116;36.17302972816806;38.45345963409116;0.01605271141606549;3.08049386788966e-18;5211083710763121.0;1.184556466019604e-18
2023-12-10;0.0013303356277492668;0.010661726885816599;0.0019014462726240364;3.618989659819326e-19;81.77076548607269;27.77777777777778;38.592821001785715;36.25912046894471;38.592821001785715;0.0049269429475913545;9.98090856318185e-19;4936367181807621.0;3.851914176140674e-19
2023-12-11;0.005102883610562382;0.10274000655010387;0.010583805882318255;1.90602673680914e-18;455.15138724315824;68.18181818181819;38.6686077456133;36.30558307929002;38.6686077456133;0.027370537754928394;5.249954897147499e-18;5213480551956714.0;2.0300844659995826e-18
2023-12-12;0.0008233124359644449;0.058619946487852036;0.003952852870682836;7.405942319692876e-19;169.9905013058792;70.0;38.57481665129798;36.248045377676064;38.57481665129798;0.01024723696398912;2.043128737709522e-18;5015463183919056.0;7.881331645214268e-19
2023-12-13;0.0011254185839377276;0.05109199590248474;0.003826233951000908;6.852669941475496e-19;164.54531669221012;40.0;38.32613784681325;36.09366043621882;38.32613784681325;0.009983353830991484;1.89857993305635e-18;5258326845854837.0;7.276523622751115e-19
2023-12-14;0.005136708338739129;0.013703414584418067;0.00586937121433925;1.0799883511427036e-18;252.4094338232912;61.904761904761905;38.13113168124138;35.970826418802396;38.13113168124138;0.015392596431190344;3.0024007193178644e-18;5126762837536054.0;1.1448493718816333e-18
2023-12-15;0.0006866895489100195;0.07489407228618455;0.0046810577692329835;8.292741189752864e-19;201.30659623975237;73.6842105263158;38.636523946239215;36.28594448215269;38.636523946239215;0.012115628662005;2.2853866168019032e-18;5301347515091001.0;8.829939474648137e-19
2023-12-16;0.001673844518992126;0.030971767318205494;0.0033201160317137524;6.413766237505653e-19;142.7799635070181;52.38095238095238;38.348192002494116;36.10745634177964;38.348192002494116;0.008657816335898747;1.7762996586620082e-18;4874074198955945.0;6.811788036433545e-19
2023-12-17;0.0014895721530814895;0.004936138781853547;0.0017517527757763187;3.2599361672745626e-19;75.3332699850125;40.0;38.25138049773306;36.046749605271856;38.25138049773306;0.004579580535348613;9.043634177761745e-19;5063871940563209.0;3.4593149201586776e-19
2023-12-18;3.6122575737046136e-05;0.07535252317634707;0.004000342758878517;7.45351242243616e-19;172.03278068369713;47.61904761904762;38.378077462492335;36.12611929464588;38.378077462492335;0.010423510043691303;2.063192108082535e-18;5052127721338843.0;7.91813465439944e-19
2023-12-19;0.0017511394512098556;0.0811945835654443;0.0059573118103449455;1.0446612957327522e-18;256.1912760747494;76.47058823529412;37.84411451891817;35.78737860452442;37.84411451891817;0.0157417127764131;2.9190774414549633e-18;5392701321608966.0;1.1046990098401228e-18
2023-12-20;0.011133505532538397;0.31454277330706554;0.02707445955141606;4.689918833300684e-18;1164.3238699486235;80.95238095238095;37.560969448408954;35.60349729753322;37.560969448408954;0.07208136517510176;1.3172635244531507e-17;5472053528926617.0;4.94776949974883e-18
2023-12-21;0.006573229483491967;0.07700771581406539;0.010509102037471234;1.8259151950190106e-18;451.9387849909455;81.81818181818181;36.94521413743264;35.19452465906991;36.94521413743264;0.028445097106159365;5.188066077626246e-18;5482793912134243.0;1.916742121970519e-18
2023-12-22;0.011504691151024654;0.08118069515939955;0.015798942998432083;2.7744572269058676e-18;679.425804164207;77.27272727272727;37.30773914987387;35.43675248011948;37.30773914987387;0.042347629093695695;7.829321347836198e-18;5408850551957403.0;2.9209427856561176e-18
