ID;Date;Date (Unix);Pool;Pool Tokens;Liquidity;Sqrt Price;Token0 Price;Token1 Price;Tick;Fee Growth Global 0 X128;Fee Growth Global 1 X128;TVL USD;Volume Token 0 (WBTC);Volume Token 1 (WETH);Volume USD;Fees USD;TX Count;Open (WBTC);High (WBTC);Low (WBTC);Close (WBTC);ETH Price CoinGecko;ETH Market Cap CoinGecko;ETH Volume CoinGecko;BTC Price CoinGecko;BTC Market Cap CoinGecko;BTC Volume CoinGecko
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19337;2022-11-12;1670716800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0464654235708137e+18;2.91277087283404e+34;0.07398548;13.516164808674603;256,310;32,424,526,446,690,598,000,000,000,000,000;4,766,746,250,177,131,000,000,000,000,000,000,000,000,000;180544384.53029585;159.22242306;2149.941754508759;2720640.343497477;8161.921030492432;170;0.07417836;0.07428284;0.07398548;0.07417836;1293.9115948871518;155222424523.53937;17355612789.319725;17080.215260565037;325921112619.09045;45030331310.74984
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19309;2022-11-13;1668297600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9412210590556536e+18;2.8962789976041504e+34;0.07483045;13.363543217204455;256,196;31,828,440,803,551,676,000,000,000,000,000;4,682,953,569,108,559,500,000,000,000,000,000,000,000,000;207504898.36744663;909.65247224;12201.069294872714;15080663.923403775;45241.99177021133;317;0.07477206;0.07505084;0.07406982;0.07477206;1255.6010507578437;151059842003.22357;8636739779.554464;16797.98748257006;322330608513.1628;21893997140.860477
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19310;2022-11-14;1668384000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.02184911312889e+18;2.898185971412964e+34;0.07473201;13.381146712253312;256,209;31,870,375,509,485,666,000,000,000,000,000;4,688,803,744,256,547,600,000,000,000,000,000,000,000,000;211847283.8293341;1688.15694575;22558.757627638122;27693176.537042025;83079.52961112607;451;0.07483051;0.07541211;0.07415437;0.07483051;1223.0064433283683;147426038251.7689;7719000328.307081;16344.342316001042;313605586517.2854;20411619109.007805
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19311;2022-11-15;1668470400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0422400394113157e+18;2.9095425528867504e+34;0.07414975;13.486220590205653;256,288;31,891,848,850,989,600,000,000,000,000,000;4,693,135,656,286,918,500,000,000,000,000,000,000,000,000;205295557.8294173;1050.34169734;14041.164990887584;17631160.228540722;52893.48068562218;324;0.07473508;0.07533156;0.07407654;0.07473508;1241.997092728311;149987178583.21732;12056844339.739658;16645.828500283515;320598982524.9025;37539226046.106285
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19312;2022-11-16;1668556800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1145811228828541e+18;2.925645623161779e+34;0.07333574;13.635914587894437;256,398;31,921,009,232,538,022,000,000,000,000,000;4,699,164,800,903,469,000,000,000,000,000,000,000,000,000;201539954.60350573;1492.43687177;20227.97083295703;24746841.41621978;74240.52424865935;454;0.07414995;0.07485401;0.07290806;0.07414995;1252.7067308366848;151062413577.56232;8940477028.374247;16890.52938386464;324608360619.00433;28676275678.9418
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19313;2022-11-17;1668643200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9358050789619533e+18;2.9440926178113984e+34;0.07241961;13.808413034614656;256,524;31,929,747,570,310,170,000,000,000,000,000;4,702,749,262,130,803,000,000,000,000,000,000,000,000,000;193064496.22440657;704.25049497;9682.947072492143;11617373.13350339;34852.11940051017;390;0.07333574;0.07333574;0.07241961;0.07333574;1217.7020892163014;146462319554.31644;8870530650.446701;16689.39673273771;320099234744.2721;26922027947.408913
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19314;2022-11-18;1668729600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9739022098322813e+18;2.936471834848885e+34;0.07279599;13.737019408575176;256,472;31,940,529,077,979,110,000,000,000,000,000;4,703,251,124,702,005,600,000,000,000,000,000,000,000,000;192451093.32386985;276.13203383;3804.253862850316;4639611.323965626;13918.83397189688;258;0.07238635;0.07280046;0.07223569;0.07238635;1201.7898419641292;144894942760.29672;7075882101.619532;16718.361228055077;321287480849.7667;22011291267.356167
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19315;2022-11-19;1668816000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.030553071755695e+18;2.9284576373136396e+34;0.07319497;13.662139782114423;256,417;31,954,810,852,930,506,000,000,000,000,000;4,704,176,645,286,312,000,000,000,000,000,000,000,000,000;192949846.1012262;413.88023063;5682.022120008563;6880927.664872933;20642.7829946188;213;0.0727316;0.07319497;0.07244845;0.0727316;1213.49631006335;146145817586.6032;5600678512.529781;16707.022778986535;320876918352.4405;20942172141.414623
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19316;2022-11-20;1668902400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.356825006897275e+18;2.9808707893178405e+34;0.0706436;14.155562610235432;256,772;32,011,239,940,593,025,000,000,000,000,000;4,718,790,825,983,735,000,000,000,000,000,000,000,000,000;181833557.07243297;3238.70148395;45078.81706052714;53614365.50448265;160843.09651344796;406;0.07319497;0.07319525;0.07061722;0.07319497;1218.8936571112463;146971097131.67468;3722348151.0022244;16712.729525794817;321151208473.7581;10844466289.901127
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19317;2022-11-21;1668988800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9927470478370452e+18;2.9827551280112928e+34;0.07055437;14.173464966359356;256,785;32,070,627,989,063,405,000,000,000,000,000;4,727,473,883,483,818,000,000,000,000,000,000,000,000,000;175059864.74916363;2314.96202641;33064.76724845628;36788923.54664194;110366.7706399258;495;0.07060528;0.07068707;0.069274;0.07060528;1144.2531525085535;137964810712.74976;6826180055.62674;16304.07685562355;313370674122.3842;15680401749.958439
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19318;2022-11-22;1669075200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.007372300262729e+18;2.9903331389950347e+34;0.07019723;14.24557488332798;256,835;32,094,672,639,262,250,000,000,000,000,000;4,731,937,714,296,890,300,000,000,000,000,000,000,000,000;180509900.1736892;1079.33955904;15436.656953915815;17118714.151517406;51356.14245455222;324;0.07048298;0.07048298;0.06938613;0.07048298;1110.2882130124592;133733639793.52232;10372965080.612862;15814.335280855257;303834128504.1595;31057277097.34788
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19319;2022-11-23;1669161600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.995846441788529e+18;2.966410804685181e+34;0.071334;14.018560528573165;256,675;32,120,930,711,790,787,000,000,000,000,000;4,732,578,346,095,541,000,000,000,000,000,000,000,000,000;186184074.45123336;605.87451246;8560.972130400343;9941852.22287248;29825.55666861745;272;0.07019834;0.071334;0.07016361;0.07019834;1135.175811894246;137050514642.06917;9220536958.839794;16171.628978315088;311463297390.4882;25091849198.571053
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19320;2022-11-24;1669248000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0002442060407222e+18;2.935203471374682e+34;0.07285892;13.725154986418676;256,463;32,151,842,414,847,140,000,000,000,000,000;4,732,814,191,955,105,600,000,000,000,000,000,000,000,000;185487820.72884136;639.3985622;8837.0667054735;10619105.592457132;31857.3167773714;307;0.071334;0.07285892;0.071334;0.071334;1184.4617581029652;142854533237.69275;9189536303.575544;16608.00998544357;319494112507.07404;26858079944.170044
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19321;2022-11-25;1669334400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.8927694867689495e+18;2.9205705708336725e+34;0.07359083;13.58864778490686;256,363;32,197,195,490,858,094,000,000,000,000,000;4,737,107,948,766,915,000,000,000,000,000,000,000,000,000;171015947.9131145;1622.80100143;22211.24304066052;26419334.799124923;79258.00439737477;518;0.07285892;0.07391107;0.07232092;0.07285892;1204.2078028331202;145091739838.44122;6955523718.221009;16596.03575847268;318949911014.53784;20949512927.386944
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19322;2022-11-26;1669420800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.8950195173331812e+18;2.9196365982816344e+34;0.07363792;13.57995811661071;256,357;32,223,934,303,158,963,000,000,000,000,000;4,740,621,293,512,963,300,000,000,000,000,000,000,000,000;170991410.19776908;954.55193558;12902.535650049507;15704138.835907076;47112.416507721224;397;0.07359079;0.07435278;0.07352688;0.07359079;1198.9755884889066;144810246844.91675;5823202533.487156;16524.449007720887;317919884011.3825;18933018587.76629
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19323;2022-11-27;1669507200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1020898458314002e+18;2.929186574529861e+34;0.07315855;13.668942053362192;256,422;32,228,285,533,010,700,000,000,000,000,000;4,742,445,224,098,787,000,000,000,000,000,000,000,000,000;178367083.21826935;367.02325426;4996.653569080805;6021804.863394492;18065.41459018348;227;0.07363792;0.07386759;0.07315855;0.07363792;1205.6579602157142;145222050633.46432;5271100859.564753;16456.156062496684;316206865319.883;18243019109.753235
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19324;2022-11-28;1669593600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.933795020088527e+18;2.944648205705485e+34;0.07239229;13.81362517431046;256,527;32,238,062,272,416,668,000,000,000,000,000;4,745,795,213,439,252,000,000,000,000,000,000,000,000,000;172440753.7176571;657.3402809;9075.114279028136;10604967.9213902;31814.9037641706;239;0.07315854;0.07315854;0.07203186;0.07315854;1196.1962195659255;144507830172.60718;4150923882.274703;16459.149543755877;316487666895.4407;16551822516.185429
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19325;2022-11-29;1669680000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.8711541456437133e+18;2.9094948474358317e+34;0.07415219;13.48577834820481;256,287;32,273,112,952,790,970,000,000,000,000,000;4,746,039,151,388,487,000,000,000,000,000,000,000,000,000;178031957.02760553;694.79475601;9469.843407244884;11388251.536182407;34164.75460854722;340;0.07239229;0.07415219;0.07229987;0.07239229;1170.115741471507;141048501904.6694;6467273323.741678;16222.210728731225;311810991501.448;24566056814.212288
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19326;2022-11-30;1669766400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.948729360476066e+18;2.880830854085061e+34;0.07563514;13.22136673850996;256,089;32,320,574,859,237,490,000,000,000,000,000;4,748,655,453,453,387,000,000,000,000,000,000,000,000,000;179747189.0087177;1193.12292997;15848.003385382854;20110033.905374806;60330.10171612443;315;0.07415219;0.07584326;0.07415219;0.07415219;1216.936420693739;146749281622.5983;7132972094.453388;16441.979978419113;316170903326.0224;24663035431.352062
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19004;2022-12-01;1641945600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.1721991021786127e+18;2.857815555420873e+34;0.0768583;13.010956478153055;255,929;16,901,340,558,248,222,000,000,000,000,000;2,437,242,692,594,242,000,000,000,000,000,000,000,000,000;332633004.11785537;398.08918605;5205.987239762523;17246004.088040575;51738.01226412173;120;0.07553848;0.07703005;0.07553848;0.07553848;1298.94077037352;156777674228.40683;9889408117.518559;17186.502572066118;330763402606.7043;30676053555.32337
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19035;2022-12-02;1644624000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.0882294293692108e+18;3.0152083545926193e+34;0.06904377;14.4835655129701;257,001;18,388,199,041,022,205,000,000,000,000,000;2,671,007,928,713,343,700,000,000,000,000,000,000,000,000;286555305.8666658;1082.62668075;15647.66206844214;45827326.48404344;137481.9794521303;183;0.06894462;0.06988993;0.06852365;0.06894462;1276.6393714030964;153787135286.89285;6400063074.120894;16972.73406077455;326141917292.63745;23319572025.36399
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19063;2022-12-03;1647043200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.0889953986537446e+18;3.0793062660148906e+34;0.06619929;15.105899951348253;257,422;19,591,512,154,905,236,000,000,000,000,000;2,855,212,459,574,223,000,000,000,000,000,000,000,000,000;284315979.0661855;81.91766474;1238.3736474584503;3202756.419909212;9608.269259727636;78;0.06616562;0.06623625;0.06604144;0.06616562;1293.9480231782143;155766037022.93884;5644934957.241694;17084.87334047068;328178365692.1309;20945433171.615204
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19094;2022-12-04;1649721600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.1410408714341466e+18;2.8809614151425173e+34;0.07562829;13.222565166898132;256,090;20,427,514,349,358,995,000,000,000,000,000;2,946,801,242,301,658,000,000,000,000,000,000,000,000,000;295921803.66875094;536.20670861;7138.933552843177;21444502.208034255;64333.50662410277;134;0.07539677;0.07570845;0.07483498;0.07539677;1243.0408423289737;150322759022.75156;5183647936.284697;16923.38287008033;326498242602.6305;16931408153.950111
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19124;2022-12-05;1652313600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.8469911021986714e+18;3.0489807841797566e+34;0.06752269;14.809834560893467;257,224;21,337,292,563,090,520,000,000,000,000,000;3,093,147,774,896,550,000,000,000,000,000,000,000,000,000;256088404.75728;7635.02809095;111737.092964743;211022996.822062;633068.9904661858;883;0.0717718;0.07194414;0.06656;0.0717718;1282.4164481394064;154484879835.4558;4842789176.374092;17149.93175096291;329544949093.6664;18214353301.13762
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19155;2022-12-06;1654992000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.819979256493442e+17;3.408399677053412e+34;0.05403288;18.507248804088665;259,453;22,450,450,130,478,930,000,000,000,000,000;3,321,537,620,836,389,000,000,000,000,000,000,000,000,000;152582944.89130822;623.68781869;11656.122740663342;17249943.443930693;51749.83033179207;232;0.05394595;0.05446576;0.05255976;0.05394595;1259.7575748565346;151960138515.5798;5795682744.772271;16973.372577553495;326635737516.3175;23204017213.929634
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19185;2022-12-07;1657584000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.3506724849173325e+18;3.4165038460425827e+34;0.05377684;18.595362990886287;259,500;25,101,108,956,349,950,000,000,000,000,000;3,816,279,568,576,597,500,000,000,000,000,000,000,000,000;170175072.1199865;1122.50607293;20739.200129525936;22129047.77518732;66387.14332556196;530;0.05491734;0.05491734;0.05364984;0.05491734;1271.9354761263946;153112232020.5009;4765089563.175744;17085.64314125141;328108161816.87274;21026126511.19885
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19216;2022-12-08;1660262400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.2079833578755643e+18;2.798703020110331e+34;0.08013929;12.478272497350524;255,511;27,370,543,287,144,476,000,000,000,000,000;4,070,298,203,111,894,000,000,000,000,000,000,000,000,000;294145649.68877393;673.99473912;8499.487962555977;16226028.533063032;48678.08559918909;330;0.07843141;0.08013929;0.07843141;0.07843141;1233.6250483990402;148778387852.61035;5392077793.333963;16851.30346863184;324178677956.7833;21192130005.603653
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19247;2022-12-09;1662940800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.2470236501591688e+18;2.862213968383612e+34;0.07662226;13.051037160393584;255,959;28,913,008,250,770,720,000,000,000,000,000;4,274,815,240,999,645,000,000,000,000,000,000,000,000,000;231010262.39437792;1085.66850656;13822.414389947604;23987850.044624053;71963.55013387217;338;0.08083151;0.08083151;0.07662226;0.08083151;1281.210637067264;154438830699.8818;5929103713.4824705;17235.014157992136;331389860355.59094;22674029585.253864
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19277;2022-12-10;1665532800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9955075984346465e+18;3.043998048511876e+34;0.06774393;14.761468763694191;257,191;30,098,086,872,714,250,000,000,000,000,000;4,464,646,474,779,168,700,000,000,000,000,000,000,000,000;208944965.09229743;258.6536709;3819.430817529504;4948198.336405509;14844.595009216526;154;0.06724859;0.06783;0.06724859;0.06724859;1264.4773467215684;152405570526.73016;5743935111.263781;17149.824203925327;329756788298.6587;23179829829.170135
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19308;2022-12-11;1668211200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0929388975820419e+18;2.8974096402541207e+34;0.07477206;13.373978911495795;256,204;31,804,933,163,466,850,000,000,000,000,000;4,679,946,488,586,242,000,000,000,000,000,000,000,000,000;218477194.3153337;2223.1772143;29595.765411623805;37362119.234790474;112086.3577043714;462;0.07572677;0.07584562;0.07458569;0.07572677;1264.7922793495136;152480155389.30975;3136321665.2746277;17125.364927688952;329283186564.5152;14234368489.844261
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19338;2022-12-12;1670803200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0558110685460849e+18;2.9094690102873423e+34;0.0741535;13.485538834111228;256,287;32,434,824,740,092,300,000,000,000,000,000;4,767,712,039,855,248,000,000,000,000,000,000,000,000,000;182979038.0181312;350.01124248;4731.36282636383;5951524.191656252;17854.572574968755;332;0.07398548;0.0741535;0.07378175;0.07398548;1264.317985551174;152290250844.83786;3179021750.4472365;17101.038019732932;328868814164.99066;15681124918.738192
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19339;2022-12-13;1670889600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0975356552974008e+18;2.9044049748773013e+34;0.07441231;13.438635557772063;256,252;32,453,829,498,010,123,000,000,000,000,000;4,769,619,698,378,003,000,000,000,000,000,000,000,000,000;186136934.39174056;675.1668437;9099.589349665652;11875067.254948843;35625.201764846526;330;0.0741535;0.07468258;0.07367264;0.0741535;1275.332421155143;153743004467.3702;5107100671.713232;17179.596038203494;330715694645.24335;21633829199.489113
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19340;2022-12-14;1670976000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0300419467900582e+18;2.921690653422349e+34;0.07353442;13.599072683772048;256,371;32,469,502,037,127,900,000,000,000,000,000;4,773,993,550,610,208,000,000,000,000,000,000,000,000,000;186359134.59935257;950.68962399;12949.244806630437;17272345.114342894;51817.035343028685;281;0.07441231;0.07441231;0.07292745;0.07441231;1319.413007743119;159205793114.4748;8667920250.973438;17784.162894053265;342102502914.68976;28941242217.591747
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19341;2022-12-15;1671062400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.0803750055446272e+18;2.9335352036070646e+34;0.07294181;13.709557616835117;256,452;32,474,243,031,168,590,000,000,000,000,000;4,776,173,374,600,691,400,000,000,000,000,000,000,000,000;180800559.49574676;416.41269503;5702.016236106646;7287562.921206787;21862.68876362036;150;0.0735344;0.0735344;0.0729206;0.0735344;1308.4001523403851;157633274799.26862;8063349707.439905;17808.71617265881;342692750075.4062;27267536668.811485
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19342;2022-12-16;1671148800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.8839884227562048e+18;2.9870761296889164e+34;0.0703504;14.214559809118127;256,814;32,485,467,402,128,710,000,000,000,000,000;4,784,664,053,353,984,500,000,000,000,000,000,000,000,000;169586346.326674;1400.40778618;19615.307384792264;23717421.493042324;71152.26447912697;325;0.07294182;0.07302635;0.0702794;0.07294182;1263.7464240856877;152444818382.92126;6014960880.483797;17338.358126632633;333854506370.7365;22754686787.817104
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19343;2022-12-17;1671235200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.90900190835901e+18;2.978544603200614e+34;0.07075399;14.133478040099009;256,756;32,495,926,432,708,496,000,000,000,000,000;4,785,067,848,960,826,000,000,000,000,000,000,000,000,000;171437030.1389972;254.45249185;3596.321959269697;4241602.2456117375;12724.806736835211;155;0.0703504;0.07085865;0.0703504;0.0703504;1165.9737772823325;140289330990.1754;9306680537.671982;16623.75782614431;318992400741.96515;22250411214.773224
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19344;2022-12-18;1671321600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9215320304876362e+18;2.975895130948934e+34;0.07088003;14.108345226397754;256,739;32,507,558,003,379,930,000,000,000,000,000;4,786,346,367,752,102,000,000,000,000,000,000,000,000,000;172202613.87347355;387.03050314;5460.129668462907;6470036.358484591;19410.10907545377;249;0.070754;0.07108459;0.07069505;0.070754;1189.4275215641987;143321475845.90793;4893469369.238545;16806.48559206152;323096167353.6004;15086383815.776106
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19345;2022-12-19;1671408000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9225215130711808e+18;2.972907766512332e+34;0.07102255;14.080034004172296;256,718;32,514,477,278,692,287,000,000,000,000,000;4,786,935,801,082,500,400,000,000,000,000,000,000,000,000;168740754.59924456;211.16065778;2975.3533490333016;3502488.787171328;10507.466361513983;164;0.07088414;0.07102255;0.07085557;0.07088414;1186.7779210362507;143142028259.18048;3175705524.420867;16742.816663834055;322740705484.67255;11134054723.147482
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19346;2022-12-20;1671494400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.953695110649369e+18;2.9466352735214895e+34;0.07229469;13.832274513272958;256,541;32,559,650,643,833,415,000,000,000,000,000;4,789,811,252,304,739,000,000,000,000,000,000,000,000,000;174546107.33407682;1258.01381722;17409.239083361168;20987702.75961987;62963.10827885961;389;0.07102823;0.07310672;0.07102823;0.07102823;1166.9895905156618;140848456817.4131;4281620919.9824796;16422.562273279298;316270478163.65466;17719672544.8918
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19347;2022-12-21;1671580800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9602655649418058e+18;2.9480033565580846e+34;0.0722276;13.845121772177825;256,550;32,561,644,050,915,553,000,000,000,000,000;4,790,264,282,562,227,000,000,000,000,000,000,000,000,000;174034407.0894003;100.36394134;1391.1654753489208;1686267.18085307;5058.801542559209;149;0.07229467;0.07229467;0.07212311;0.07229467;1217.8888916641765;146802833364.30045;6463130153.512681;16899.331969046758;325120443529.51874;24938219697.886032
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19348;2022-12-22;1671667200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9808738774563013e+18;2.94033284323639e+34;0.07260494;13.773167288775843;256,498;32,590,840,978,664,900,000,000,000,000,000;4,793,310,122,741,791,000,000,000,000,000,000,000,000,000;174572140.32342166;980.73047399;13556.999750924577;16384717.071500592;49154.15121450177;304;0.0722276;0.07295679;0.0716087;0.0722276;1213.3431612255224;146039250786.06482;4086534541.450752;16816.85370118997;323127932459.19025;16062767787.358068
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19349;2022-12-23;1671753600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1595819659509642e+18;2.9393842125663265e+34;0.07265181;13.764281531995792;256,492;32,592,401,993,490,073,000,000,000,000,000;4,793,402,478,015,234,000,000,000,000,000,000,000,000,000;176342919.06826463;46.33153592;636.9632115109496;779259.0232177277;2337.7770696531834;100;0.07260494;0.07268685;0.07260476;0.07260494;1217.8525497108176;146741009624.09518;5190165001.535945;16824.790162441503;323519254392.6745;17847826941.681046
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19350;2022-12-24;1671840000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.952463517898579e+18;2.9407455071943105e+34;0.07258456;13.777033577982612;256,501;32,593,320,289,795,114,000,000,000,000,000;4,793,704,896,032,840,000,000,000,000,000,000,000,000,000;176603302.11755776;63.51405012;875.9543224372932;1067794.935607506;3203.384806822518;105;0.07265183;0.07265654;0.07254137;0.07265183;1220.701744919786;147069822795.65387;4777025971.87922;16791.45543916491;323013370317.24255;16765392449.950893
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19351;2022-12-25;1671926400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.9541377499475384e+18;2.9430779344934236e+34;0.07246956;13.798896518870103;256,517;32,601,157,041,982,060,000,000,000,000,000;4,795,090,788,348,644,700,000,000,000,000,000,000,000,000;176465808.13830787;340.24062361;4707.892778943178;5698066.341257256;17094.19902377177;147;0.07258456;0.07258498;0.07205863;0.07258456;1221.3595303484499;147173116811.52798;2443348024.2152143;16848.568708323422;324072643385.91296;10169853734.117493
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19352;2022-12-26;1672012800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.969885630946683e+18;2.9433042364445076e+34;0.07245841;13.801018676238687;256,518;32,602,887,299,130,347,000,000,000,000,000;4,795,365,215,095,415,000,000,000,000,000,000,000,000,000;177561744.22876048;72.30012939;998.5176234458036;1218695.2383834473;3656.0857151503424;80;0.07246958;0.07246989;0.07237579;0.07246958;1219.286343216304;146840669268.71204;3694243212.8174734;16842.177039905502;323868581953.1157;12574453968.75801
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19353;2022-12-27;1672099200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1647780325792445e+18;2.9377953612906974e+34;0.07273041;13.749405296661921;256,481;32,614,290,382,823,414,000,000,000,000,000;4,796,550,526,656,890,000,000,000,000,000,000,000,000,000;174767844.8574885;462.23354734;6354.786619914326;7718487.990529837;23155.463971589514;168;0.07246031;0.0729294;0.07246031;0.07246031;1226.2534148310056;147697269147.94653;3071221733.631151;16900.081871938084;325036912914.6697;12574997282.039291
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19354;2022-12-28;1672185600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.112364525632719e+18;2.948735190724334e+34;0.07219175;13.851996656352492;256,555;32,630,522,585,885,694,000,000,000,000,000;4,799,875,421,212,205,000,000,000,000,000,000,000,000,000;171503880.53271163;731.88858231;10132.515779097082;12241963.797995675;36725.89139398703;108;0.07199775;0.07253796;0.07192504;0.07199775;1211.819562063861;146030514727.00162;4221450706.7612934;16701.840210667935;321351469136.8621;17436062121.5136
