"29/06/2022 02:00:00,30/06/2022 09:00:00,1656439200,1656550800,L,+34.21495766553153,1433.9337416643607"
"30/06/2022 09:00:00,30/06/2022 16:00:00,1656550800,1656576000,L,+22.10165087754649,1456.0353925419072"
"30/06/2022 16:00:00,01/07/2022 07:00:00,1656576000,1656630000,L,-17.605080375840316,1438.4303121660669"
"01/07/2022 07:00:00,05/07/2022 08:00:00,1656630000,1656979200,L,+21.950613913351617,1460.3809260794185"
"05/07/2022 08:00:00,07/07/2022 23:00:00,1656979200,1657206000,L,+21.40412593024189,1481.7850520096604"
"07/07/2022 23:00:00,08/07/2022 23:00:00,1657206000,1657292400,L,-10.214124103605855,1471.5709279060545"
"08/07/2022 23:00:00,11/07/2022 09:00:00,1657292400,1657501200,L,+30.718062269046413,1502.288990175101"
"11/07/2022 09:00:00,12/07/2022 01:00:00,1657501200,1657558800,L,-20.389636861448707,1481.8993533136522"
"12/07/2022 01:00:00,13/07/2022 03:00:00,1657558800,1657652400,L,+29.144912392433525,1511.0442657060858"
"13/07/2022 03:00:00,14/07/2022 06:00:00,1657652400,1657749600,L,-20.227913180222686,1490.816352525863"
"14/07/2022 06:00:00,14/07/2022 10:00:00,1657749600,1657764000,L,-26.30622889222286,1464.5101236336402"
"14/07/2022 10:00:00,15/07/2022 01:00:00,1657764000,1657818000,L,-18.587273265394515,1445.9228503682457"
"15/07/2022 01:00:00,17/07/2022 13:00:00,1657818000,1658034000,L,+9.912551655684183,1455.8354020239299"
"17/07/2022 13:00:00,18/07/2022 12:00:00,1658034000,1658116800,L,-31.140885655932834,1424.694516367997"
"18/07/2022 12:00:00,18/07/2022 13:00:00,1658116800,1658120400,L,-46.789824374209275,1377.9046919937878"
"18/07/2022 13:00:00,18/07/2022 23:00:00,1658120400,1658156400,L,-38.1268782429172,1339.7778137508706"
"18/07/2022 23:00:00,19/07/2022 02:00:00,1658156400,1658167200,L,-5.238136645981513,1334.539677104889"
"19/07/2022 02:00:00,21/07/2022 04:00:00,1658167200,1658347200,L,+21.36401722779692,1355.903694332686"
"21/07/2022 04:00:00,22/07/2022 00:00:00,1658347200,1658419200,L,-20.794743910930947,1335.108950421755"
"22/07/2022 00:00:00,23/07/2022 03:00:00,1658419200,1658516400,L,+22.618178623054746,1357.7271290448098"
"23/07/2022 03:00:00,26/07/2022 07:00:00,1658516400,1658790000,L,+46.24438555046231,1403.971514595272"
"26/07/2022 07:00:00,28/07/2022 02:00:00,1658790000,1658944800,L,-29.22198710647831,1374.7495274887938"
"28/07/2022 02:00:00,29/07/2022 00:00:00,1658944800,1659024000,L,-15.29023828561003,1359.4592892031837"
"29/07/2022 00:00:00,02/08/2022 10:00:00,1659024000,1659405600,L,+40.88698696348888,1400.3462761666726"
"02/08/2022 10:00:00,05/08/2022 19:00:00,1659405600,1659697200,L,-4.030038785497027,1396.3162373811756"
"05/08/2022 19:00:00,13/08/2022 13:00:00,1659697200,1660366800,L,+22.752250859108244,1419.0684882402838"
"13/08/2022 13:00:00,17/08/2022 18:00:00,1660366800,1660730400,L,+28.324769632593416,1447.3932578728773"
