ID;Date;Date (Unix);Pool;Pool Tokens;Liquidity;Sqrt Price;Token0 Price;Token1 Price;Tick;Fee Growth Global 0 X128;Fee Growth Global 1 X128;TVL USD;Volume Token 0;Volume Token 1;Volume USD;Fees USD;TX Count;Open;High;Low;Close
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19227;8/23/2022, 8:00:00 AM;1661212800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,080,399,475,242,049,800;28,526,064,534,929,514,000,000,000,000,000,000;0.07713925;12.963568094867523187;255,892;27,899,720,989,228,360,000,000,000,000,000;4,145,489,394,073,073,400,000,000,000,000,000,000,000,000;306037177.095528174789017179;2037.78078219;26848.016342951080568185;43576332.334199838163662781;130728.997002599514490988;513;0.07580478;0.07713925;0.07484448;0.07580478
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19226;8/22/2022, 8:00:00 AM;1661126400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,137,968,073,518,062,600;28,776,061,733,200,124,000,000,000,000,000,000;0.07580475;13.191784421858417214;256,067;27,838,652,536,054,426,000,000,000,000,000;4,140,681,713,337,607,000,000,000,000,000,000,000,000,000;298462026.074485198125387408;2558.01540649;34398.508498567810112386;54335195.308119995577743615;163005.58592435998673323;425;0.07511729;0.07580475;0.0734064;0.07511729
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19225;8/21/2022, 8:00:00 AM;1661040000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,237,697,053,780,727,600;28,901,482,810,119,197,000,000,000,000,000,000;0.07514825;13.307028368119314793;256,154;27,773,440,176,911,640,000,000,000,000,000;4,133,543,888,648,683,400,000,000,000,000,000,000,000,000;301103300.798069762275809105;2301.88121169;30618.717810985402798603;49243529.039285218805442662;147730.587117855656416327;452;0.07451265;0.07579299;0.07448352;0.07451265
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19224;8/20/2022, 8:00:00 AM;1660953600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,225,874,857,804,092,000;29,024,806,761,927,580,000,000,000,000,000,000;0.07451101;13.420834058145802627;256,239;27,714,821,911,450,508,000,000,000,000,000;4,127,334,371,822,274,600,000,000,000,000,000,000,000,000;293442594.998932508361879409;2468.49403094;32804.645632446073835369;52079657.142602464495500439;156238.971427807393486501;461;0.07735;0.07736553;0.07364205;0.07735
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19223;8/19/2022, 8:00:00 AM;1660867200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,204,403,978,602,200,000;28,496,975,754,459,970,000,000,000,000,000,000;0.07729681;12.937142990247454147;255,872;27,682,770,343,683,217,000,000,000,000,000;4,116,190,742,829,784,400,000,000,000,000,000,000,000,000;297100182.564329357838512728;3729.04246711;47266.860471139808091291;80738204.042754140941234037;242214.612128262422823702;417;0.07976003;0.08026377;0.07729681;0.07976003
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19222;8/18/2022, 8:00:00 AM;1660780800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,534,091,271,016,420,900;28,051,471,684,060,513,000,000,000,000,000,000;0.07977151;12.535802298784553106;255,557;27,595,904,863,409,230,000,000,000,000,000;4,099,488,647,102,814,000,000,000,000,000,000,000,000,000;330541113.465178008882224296;883.06586259;11132.061093374912852902;20714323.121118423309093675;62142.969363355269927281;247;0.07848115;0.08002988;0.0784708;0.07848115
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19221;8/17/2022, 8:00:00 AM;1660694400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,558,500,175,020,365,800;28,275,025,552,663,750,000,000,000,000,000,000;0.07851509;12.736404533589078874;255,715;27,555,448,769,561,327,000,000,000,000,000;4,097,290,612,143,533,700,000,000,000,000,000,000,000,000;330921568.975463450186731057;1610.13526667;20422.238341226312633;38148830.275864929607792283;114446.490827594788823376;403;0.07852718;0.07979524;0.07815568;0.07852718
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19220;8/16/2022, 8:00:00 AM;1660608000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,447,110,796,935,320,000;28,272,848,020,136,757,000,000,000,000,000,000;0.07852718;12.734442882508249272;255,714;27,505,551,821,899,385,000,000,000,000,000;4,090,938,044,068,800,500,000,000,000,000,000,000,000,000;339107125.481896669114319345;826.28081572;10502.926949545501547549;19807214.888086673106883849;59421.644664260019320651;316;0.07891148;0.07928226;0.07819539;0.07891148
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19219;8/15/2022, 8:00:00 AM;1660521600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,342,616,741,932,142,300;28,203,914,361,748,198,000,000,000,000,000,000;0.07891151;12.672421427240488491;255,665;27,481,295,568,827,555,000,000,000,000,000;4,086,638,372,890,239,000,000,000,000,000,000,000,000,000;341301872.723533748973908867;1669.65799319;21078.595612934291455711;40624625.856206860026397856;121873.877568620580079193;475;0.07970157;0.08036751;0.07852172;0.07970157
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19218;8/14/2022, 8:00:00 AM;1660435200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,351,778,881,056,546,000;28,063,775,978,655,863,000,000,000,000,000,000;0.07970158;12.546801937911648987;255,565;27,425,369,981,519,034,000,000,000,000,000;4,078,096,351,693,153,000,000,000,000,000,000,000,000,000;287776426.551343485660196182;964.62456998;12045.068849821022534341;23576717.937900856680975528;70730.153813702570042926;393;0.08114386;0.08115368;0.07919481;0.08114386
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19217;8/13/2022, 8:00:00 AM;1660348800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,191,103,298,026,278,100;27,813,249,726,859,516,000,000,000,000,000,000;0.08114386;12.323790388925361613;255,386;27,401,170,020,546,350,000,000,000,000,000;4,071,835,650,088,673,700,000,000,000,000,000,000,000,000;292428255.46273327554578438;500.50501817;6193.629050525652924194;12345272.081197534199500377;37035.816243592602598501;356;0.08013929;0.08138696;0.07998905;0.08013929
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19216;8/12/2022, 8:00:00 AM;1660262400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,207,983,357,875,564,300;27,987,030,201,103,310,000,000,000,000,000,000;0.08013929;12.478272497350525966;255,511;27,370,543,287,144,476,000,000,000,000,000;4,070,298,203,111,894,000,000,000,000,000,000,000,000,000;294145649.688773913370173703;673.99473912;8499.487962555977571758;16226028.533063032936983365;48678.08559918909881095;330;0.07843141;0.08013929;0.07843141;0.07843141
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19215;8/11/2022, 8:00:00 AM;1660176000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,183,302,775,670,869,000;28,290,768,729,663,577,000,000,000,000,000,000;0.07842773;12.750591420293532575;255,727;27,326,689,852,126,257,000,000,000,000,000;4,068,674,854,483,190,500,000,000,000,000,000,000,000,000;285810037.430979267990303465;1663.9910322;21425.248397973595986021;40631195.633717208332248445;121893.586901151624996745;414;0.0775191;0.07861047;0.07688089;0.0775191
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19214;8/10/2022, 8:00:00 AM;1660089600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,169,244,735,932,185,300;28,450,113,918,904,510,000,000,000,000,000,000;0.07755166;12.894629020199928381;255,839;27,249,219,590,163,937,000,000,000,000,000;4,060,762,252,990,587,000,000,000,000,000,000,000,000,000;284901393.115735102987990386;2733.18818237;35990.338920346178401533;64651196.972333854351211613;193953.590917001563053634;373;0.07355043;0.07781862;0.07308975;0.07355043
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19213;8/9/2022, 8:00:00 AM;1660003200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,796,230,778,473,161,200;29,211,967,701,157,250,000,000,000,000,000,000;0.07355929;13.594475491178047887;256,367;27,111,193,771,785,500,000,000,000,000,000;4,052,431,850,683,033,000,000,000,000,000,000,000,000,000;273761203.341132278394190029;1026.80231833;13947.98713107601965815;23949217.359881432258596776;71847.65207964429677579;235;0.07459351;0.07463409;0.07302711;0.07459351
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19212;8/8/2022, 8:00:00 AM;1659916800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,493,256,808,641,065,700;29,008,752,480,933,364,000,000,000,000,000,000;0.07459351;13.405991426841500958;256,228;27,090,460,964,795,764,000,000,000,000,000;4,046,986,578,680,088,000,000,000,000,000,000,000,000,000;281304675.097270551643887695;1398.69734048;18940.712080288812315594;33517368.156302233890333784;100552.104468906701671001;351;0.07331909;0.07471963;0.07278535;0.07331909
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19211;8/7/2022, 8:00:00 AM;1659830400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,735,050,573,076,662,800;29,263,787,972,263,314,000,000,000,000,000,000;0.073299;13.642749832424521432;256,403;27,034,606,827,174,150,000,000,000,000,000;4,042,718,771,664,334,000,000,000,000,000,000,000,000,000;270795857.303243988110953734;589.46688616;8021.471121004545794459;13612828.350374461526378588;40838.485051123384579135;180;0.07372137;0.07383001;0.07318807;0.07372137
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19210;8/6/2022, 8:00:00 AM;1659744000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,589,779,638,738,940,200;29,179,837,017,892,568,000,000,000,000,000,000;0.07372137;13.564586401248151299;256,345;27,020,205,561,252,454,000,000,000,000,000;4,039,652,257,856,124,000,000,000,000,000,000,000,000,000;271366922.132700048668525763;735.53718245;9936.05858046395983608;17045030.987244014788016365;51135.092961732044364049;281;0.07436058;0.07475099;0.07355803;0.07436058
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19209;8/5/2022, 8:00:00 AM;1659657600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,438,736,062,753,866,000;29,054,922,806,376,324,000,000,000,000,000,000;0.07435663;13.448699334048368527;256,260;27,001,437,398,946,870,000,000,000,000,000;4,035,551,677,487,857,000,000,000,000,000,000,000,000,000;276554708.88970418909918785;2171.69554842;29849.201596758976990976;50189279.549567622578499768;150567.838648702867735499;666;0.0709839;0.07435663;0.0709839;0.0709839
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19208;8/4/2022, 8:00:00 AM;1659571200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,713,344,941,562,051,800;29,744,110,342,208,725,000,000,000,000,000,000;0.07095078;14.094276902698441308;256,729;26,901,685,539,295,620,000,000,000,000,000;4,030,707,634,844,514,000,000,000,000,000,000,000,000,000;265383688.085345512796620177;1067.82800811;15061.210594298054535741;24387665.867745812325821979;73162.997603237436977465;334;0.07076838;0.07155196;0.0703647;0.07076838
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19207;8/3/2022, 8:00:00 AM;1659484800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,700,154,851,900,476,000;29,783,333,575,621,185,000,000,000,000,000,000;0.07076402;14.131473349811502052;256,755;26,866,593,449,138,624,000,000,000,000,000;4,026,455,112,958,746,000,000,000,000,000,000,000,000,000;265224326.82379504500245534;1090.49085128;15410.998030122806666791;25131264.44247767961140328;75393.793327433038834209;363;0.07118557;0.07118557;0.07027652;0.07118557
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19206;8/2/2022, 8:00:00 AM;1659398400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,680,785,322,643,627,000;29,693,137,857,893,910,000,000,000,000,000,000;0.07119458;14.046011567368346897;256,694;26,839,077,189,678,730,000,000,000,000,000;4,021,209,464,673,865,000,000,000,000,000,000,000,000,000;266813782.556637377162532892;2296.00909549;32676.784113574934803888;52811509.514173226439810477;158434.528542519679319431;377;0.07014868;0.07156311;0.06903496;0.07014868
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19205;8/1/2022, 8:00:00 AM;1659312000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,679,839,978,416,449,300;29,917,269,530,071,157,000,000,000,000,000,000;0.07013184;14.25885789120140571;256,845;26,758,818,514,336,733,000,000,000,000,000;4,012,687,569,009,658,600,000,000,000,000,000,000,000,000;267716612.795680328922771548;1870.76050261;26266.635721602099015349;43079952.246047019208825801;129239.856738141057626477;282;0.07192635;0.07244261;0.07013184;0.07192635
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19204;7/31/2022, 8:00:00 AM;1659225600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,658,011,129,492,702,000;29,541,705,368,106,693,000,000,000,000,000,000;0.07192635;13.903109951781960444;256,592;26,719,799,104,123,775,000,000,000,000,000;4,002,368,061,234,971,000,000,000,000,000,000,000,000,000;274434553.46167667126353046;879.86137862;12222.366863568748883348;20899486.848520666063926768;62698.46054556199819178;278;0.07159643;0.07245744;0.071446;0.07159643
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19203;7/30/2022, 8:00:00 AM;1659139200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,649,474,080,546,242,300;29,611,380,490,003,510,000,000,000,000,000,000;0.07158826;13.968769210488923098;256,639;26,689,359,351,391,674,000,000,000,000,000;3,999,037,260,233,488,500,000,000,000,000,000,000,000,000;276309107.511167929199449866;1953.64778674;27428.053451720493197159;46852801.680211396349210286;140558.40504063418904763;412;0.07269674;0.07269674;0.07019493;0.07269674
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19202;7/29/2022, 8:00:00 AM;1659052800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,521,505,252,484,794,600;29,383,672,453,414,690,000,000,000,000,000,000;0.07270211;13.754758856021221214;256,485;26,639,537,156,707,970,000,000,000,000,000;3,989,064,848,351,025,700,000,000,000,000,000,000,000,000;276762760.232100654601696245;2732.4228967;38089.34610849798889081;65197228.113556673137353692;195591.684340670019412061;538;0.0721498;0.07292707;0.07072411;0.0721498
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19201;7/28/2022, 8:00:00 AM;1658966400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,590,583,447,254,712,300;29,495,803,431,955,870,000,000,000,000,000,000;0.07215039;13.859938181215185059;256,561;26,547,662,185,894,526,000,000,000,000,000;3,977,733,662,195,121,000,000,000,000,000,000,000,000,000;268254454.212480581776212248;2137.97042714;29690.722277159056731219;50326982.544953933756353538;150980.94763486180126906;494;0.07130223;0.07360921;0.07059181;0.07130223
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19200;7/27/2022, 8:00:00 AM;1658880000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,517,091,722,753,552,000;29,669,773,439,580,460,000,000,000,000,000,000;0.07130676;14.023915702902114867;256,678;26,467,089,039,943,160,000,000,000,000,000;3,968,923,062,248,359,000,000,000,000,000,000,000,000,000;270995949.518311017499719588;2537.30049318;36507.440082862756987438;55574981.312343327886949197;166724.943937029983660847;527;0.06795493;0.07130676;0.06763416;0.06795493
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19199;7/26/2022, 8:00:00 AM;1658793600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,598,292,861,448,811,300;30,397,813,878,669,130,000,000,000,000,000,000;0.067932;14.720600805194500908;257,163;26,356,702,669,409,664,000,000,000,000,000;3,962,361,979,245,444,500,000,000,000,000,000,000,000,000;246852540.618585966780737498;1991.12423658;29834.42145596451901701;41933169.042831988084266437;125799.507128495964252799;394;0.06784109;0.067932;0.06536427;0.06784109
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19198;7/25/2022, 8:00:00 AM;1658707200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,592,213,787,240,236,000;30,433,987,353,544,680,000,000,000,000,000,000;0.06777061;14.755656754998572105;257,187;26,283,592,898,990,766,000,000,000,000,000;3,951,788,464,627,468,300,000,000,000,000,000,000,000,000;239683322.281827304438382994;2718.34933952;39366.887967989528799965;59641669.272593490511198026;178925.007817780471533594;389;0.07076083;0.07077695;0.06776256;0.07076083
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19197;7/24/2022, 8:00:00 AM;1658620800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;4,597,806,177,076,937,700;29,784,006,272,213,830,000,000,000,000,000,000;0.07076083;14.132111713633500673;256,755;26,232,517,808,401,980,000,000,000,000,000;3,935,990,447,095,054,500,000,000,000,000,000,000,000,000;255157564.02996418188611969;2786.96339134;39472.797950323617860367;63204688.233235949275150859;189614.064699707847825452;542;0.06885783;0.07197902;0.06885783;0.06885783
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19196;7/23/2022, 8:00:00 AM;1658534400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,661,617,305,357,603,000;30,193,472,009,495,950,000,000,000,000,000,000;0.06885461;14.523354733106879246;257,028;26,123,967,657,519,505,000,000,000,000,000;3,925,876,145,966,922,400,000,000,000,000,000,000,000,000;252674814.512103671140313796;1741.60930403;25433.019821693365238837;39240581.616154788016511289;117721.744848464364049533;441;0.06766126;0.06928399;0.06766126;0.06766126
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19195;7/22/2022, 8:00:00 AM;1658448000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,645,323,311,571,704,000;30,458,571,204,804,784,000,000,000,000,000,000;0.06766126;14.779504920370925786;257,203;26,062,556,723,663,590,000,000,000,000,000;3,920,325,228,397,624,000,000,000,000,000,000,000,000,000;256085438.19781050457514461;1993.03544927;29035.081805920554546771;46326594.895808373588431567;138979.784687425120765294;426;0.06820559;0.06994405;0.06758162;0.06820559
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19194;7/21/2022, 8:00:00 AM;1658361600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,635,785,149,767,647,000;30,336,786,175,194,215,000,000,000,000,000,000;0.06820559;14.661552962431973846;257,123;26,005,971,590,248,188,000,000,000,000,000;3,910,486,269,957,802,500,000,000,000,000,000,000,000,000;257615230.538099863715103145;1800.79513288;26943.760412536622776948;41388626.757227671091057139;124165.880271683013273171;383;0.06545364;0.06863105;0.06485955;0.06545364
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19193;7/20/2022, 8:00:00 AM;1658275200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,108,796,958,417,378,800;30,969,282,236,615,920,000,000,000,000,000,000;0.06544807;15.27928784146258824;257,536;25,910,520,441,882,584,000,000,000,000,000;3,904,351,954,954,640,500,000,000,000,000,000,000,000,000;249343376.576099835234819254;2011.64957948;30349.58921523335623685;47502933.593368895286905184;142508.800780106685860715;556;0.06593419;0.06754415;0.06513862;0.06593419
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19192;7/19/2022, 8:00:00 AM;1658188800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;944,757,513,184,921,300;30,854,905,651,631,504,000,000,000,000,000,000;0.06593419;15.166636497288430808;257,462;25,819,699,644,018,320,000,000,000,000,000;3,889,184,853,839,063,400,000,000,000,000,000,000,000,000;275473985.770556791903085299;3038.78664932;44413.27148109002974705;68660302.425469844833481204;205980.907276409534500443;681;0.07022721;0.07053996;0.06593419;0.07022721
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19191;7/18/2022, 8:00:00 AM;1658102400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1,302,537,539,706,691,000;29,898,871,825,079,318,000,000,000,000,000,000;0.07021817;14.241326237760160175;256,832;25,748,551,939,452,270,000,000,000,000,000;3,866,545,376,726,656,000,000,000,000,000,000,000,000,000;272748340.269501103216620927;2466.79229826;36549.828328981413389839;54013982.486585119413280276;162041.94745975535823984;749;0.06452432;0.07056637;0.06452432;0.06452432
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19190;7/17/2022, 8:00:00 AM;1658016000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;823,046,226,625,547,500;31,190,178,587,810,120,000,000,000,000,000,000;0.06452432;15.498032075141455852;257,678;25,573,339,142,590,370,000,000,000,000,000;3,857,067,099,238,498,000,000,000,000,000,000,000,000,000;203060031.240286028741953097;1451.59250371;22703.155918554141057017;30769357.655248243045321235;92308.072965744729135963;513;0.06379684;0.06492114;0.06318991;0.06379684
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19189;7/16/2022, 8:00:00 AM;1657929600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;824,428,802,262,990,700;31,369,275,185,574,810,000,000,000,000,000,000;0.06378964;15.676525045323347652;257,793;25,478,865,291,246,800,000,000,000,000,000;3,844,608,422,932,954,000,000,000,000,000,000,000,000,000;210274290.258978408937230042;1954.75832393;31879.391665818426316863;41124802.765621629593658959;123374.408296864888780976;568;0.05930696;0.06413554;0.0581579;0.05930696
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19188;7/15/2022, 8:00:00 AM;1657843200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;938,773,839,303,884,200;32,532,698,783,709,790,000,000,000,000,000,000;0.05930877;16.860910253932571649;258,521;25,318,153,984,052,974,000,000,000,000,000;3,833,498,057,377,558,500,000,000,000,000,000,000,000,000;199461766.035830856562791721;1420.46504303;24138.792387792645560992;29563996.507182617537339808;88691.989521547852612019;398;0.05788663;0.06044864;0.05788663;0.05788663
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19187;7/14/2022, 8:00:00 AM;1657756800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,224,658,434,783,434,200;32,929,901,518,642,190,000,000,000,000,000,000;0.05788663;17.275144799938047857;258,764;25,235,787,570,687,403,000,000,000,000,000;3,824,661,098,058,297,300,000,000,000,000,000,000,000,000;189384493.388877952866183802;2121.96264065;37656.918842642795165056;43227724.196960243135473127;129683.172590880729406419;370;0.05504043;0.05788801;0.05479107;0.05504043
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19186;7/13/2022, 8:00:00 AM;1657670400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,705,508,004,192,829,400;33,770,589,734,098,175,000,000,000,000,000,000;0.05504043;18.168460207671351059;259,268;25,163,816,403,435,590,000,000,000,000,000;3,822,744,082,951,589,500,000,000,000,000,000,000,000,000;178828559.991042949762500163;2425.17023264;44703.815127316046983666;47139792.087459192856395967;141419.376262377578569187;362;0.05377939;0.05504044;0.05349184;0.05377939
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19185;7/12/2022, 8:00:00 AM;1657584000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,350,672,484,917,332,500;34,165,038,460,425,827,000,000,000,000,000,000;0.05377684;18.595362990886289007;259,500;25,101,108,956,349,950,000,000,000,000,000;3,816,279,568,576,597,500,000,000,000,000,000,000,000,000;170175072.119986506913249162;1122.50607293;20739.200129525939831956;22129047.775187319649237043;66387.143325561958947711;530;0.05491734;0.05491734;0.05364984;0.05491734
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19184;7/11/2022, 8:00:00 AM;1657497600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,640,963,051,772,825,600;33,808,416,169,785,914,000,000,000,000,000,000;0.05491734;18.209183984796929447;259,290;25,090,897,345,569,840,000,000,000,000,000;3,809,781,112,302,211,400,000,000,000,000,000,000,000,000;178193021.29508301651885098;1141.62460108;20554.298891504955605933;23131623.087275051607119363;69394.869261825154821358;426;0.05610235;0.05610235;0.05491734;0.05610235
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19183;7/10/2022, 8:00:00 AM;1657411200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,859,822,726,279,275,500;33,450,065,863,569,433,000,000,000,000,000,000;0.0561003;17.82521541700337408;259,077;25,083,156,354,211,060,000,000,000,000,000;3,803,764,114,157,068,000,000,000,000,000,000,000,000,000;186526154.200000955731817078;1094.21647975;19507.756245856088106085;23090807.954149121793531647;69272.423862447365380594;528;0.05628782;0.0565592;0.05566494;0.05628782
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19182;7/9/2022, 8:00:00 AM;1657324800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,853,609,714,406,237,700;33,396,133,995,210,663,000,000,000,000,000,000;0.05628164;17.767782216092453018;259,045;25,065,179,242,039,930,000,000,000,000,000;3,799,873,188,125,676,000,000,000,000,000,000,000,000,000;192688263.370068262424977098;261.79128012;4644.786239564294697365;5656042.714926461949357671;16968.128144779385848073;133;0.05621479;0.05642808;0.05621479;0.05621479
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19181;7/8/2022, 8:00:00 AM;1657238400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,743,376,575,364,290,600;33,416,756,580,014,135,000,000,000,000,000,000;0.05621219;17.789732704708640117;259,057;25,059,637,139,052,927,000,000,000,000,000;3,799,145,219,239,024,300,000,000,000,000,000,000,000,000;192649129.604000819682411502;1769.95651622;31250.773045718686044524;38495722.743292101305435089;115487.168229876303916305;252;0.05715728;0.05716546;0.05621219;0.05715728
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19180;7/7/2022, 8:00:00 AM;1657152000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,644,358,652,820,325,000;33,139,334,737,576,650,000,000,000,000,000,000;0.05715728;17.495582406416145343;258,890;25,036,320,000,535,230,000,000,000,000,000;3,791,447,274,308,620,000,000,000,000,000,000,000,000,000;193156797.717396621825363211;1606.2822543;27858.96956481636475582;33735404.67591961531898161;101206.214027758845956944;255;0.05787254;0.05854046;0.05695237;0.05787254
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-19179;7/6/2022, 8:00:00 AM;1657065600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2,095,499,496,566,233,000;32,933,908,870,828,204,000,000,000,000,000,000;0.05787254;17.279349598516595818;258,766;25,002,046,579,144,590,000,000,000,000,000;3,782,873,752,501,631,000,000,000,000,000,000,000,000,000;182903330.428641535491963787;2327.78126195;40966.193261451836268016;47136534.770710499629106141;141409.604312131498887318;271;0.05623887;0.05803587;0.05616872;0.05623887
