Date,Liquidity,Token0 Price,Token1 Price,Tick,TVL USD,Volume Token 0,Volume Token 1,Volume USD,Fees USD,TX Count,Open,High,Low,Close,Target0,Target1
"9/26/2022, 8:00:00 AM",1446786213048067300,0.06940765,14.407633419042481,256948,225339153.54201883,775.73796814,11234.779914097717,14745691.400640586,44237.07420192176,497,0.06879083,0.06941805,0.06846477,0.06879083,0.06958848,14.370192935705756
"9/27/2022, 8:00:00 AM",1802640638742009300,0.06958848,14.370192935705756,256922,232720280.6023245,1669.78577719,24181.65597235148,32803478.629153606,98410.43588746082,492,0.06940765,0.06975239,0.06849529,0.06940765,0.06874824,14.545825883391515
"9/28/2022, 8:00:00 AM",1896747412794221800,0.06874824,14.545825883391515,257044,237351329.0352427,2497.5039597,36488.805738648174,48145298.80555922,144435.89641667763,426,0.06958848,0.06968259,0.06779311,0.06958848,0.06834948,14.630688392414916
"9/29/2022, 8:00:00 AM",1897203208009713700,0.06834948,14.630688392414916,257102,236152416.14933547,1062.45707688,15485.813937839284,20562946.67637704,61688.840029131126,438,0.06877097,0.06890415,0.06830818,0.06877097,0.0683892,14.622191165103908
"9/30/2022, 8:00:00 AM",1954229541672180500,0.0683892,14.622191165103908,257096,237087314.60762405,1364.06867452,19948.029962514927,26781680.97721633,80345.04293164898,343,0.06834879,0.06890177,0.06781717,0.06834879,0.0680164,14.702335346707512
"10/1/2022, 8:00:00 AM",1935229128459714000,0.0680164,14.702335346707512,257151,236090830.00916585,408.41275434,5974.184657291658,7885099.598134559,23655.29879440368,263,0.0683892,0.06874014,0.06800683,0.0683892,0.06713704,14.894905300837864
"10/2/2022, 8:00:00 AM",1864726276786927600,0.06713704,14.894905300837864,257281,207745841.59548408,575.21940749,8513.59740462351,11024839.236906217,33074.517710718654,345,0.0680164,0.0680164,0.06713704,0.0680164,0.06738065,14.841053892865634
"10/3/2022, 8:00:00 AM",1929421250928675300,0.06738065,14.841053892865634,257245,215434729.40647385,862.82376407,12770.909227587876,16701881.740246175,50105.64522073853,328,0.06713478,0.06810085,0.06692032,0.06713478,0.06699598,14.926268557637988
"10/4/2022, 8:00:00 AM",1872056615126668000,0.06699598,14.926268557637988,257302,224417184.26144403,468.8223426,6961.749138092853,9348727.674129697,28046.183022389087,325,0.06738065,0.06772535,0.06699598,0.06738065,0.06714635,14.89284194173134
"10/5/2022, 8:00:00 AM",1855463781331797200,0.06714635,14.89284194173134,257280,220424652.74453503,410.4496851,6137.018834436813,8253632.782665709,24760.898347997125,292,0.06699598,0.06714635,0.06658179,0.06699598,0.06790024,14.727486943781384
"10/6/2022, 8:00:00 AM",1984932624423757600,0.06790024,14.727486943781384,257168,218796438.8953219,434.9399492,6416.498318594122,8768900.980165761,26306.70294049729,273,0.06714578,0.06804006,0.06714578,0.06714578,0.06812992,14.677838555099965
"10/7/2022, 8:00:00 AM",1959905614557401900,0.06812992,14.677838555099965,257134,214352746.25264335,341.55194868,5026.7376882421795,6737238.603949606,20211.715811848815,170,0.06790024,0.06816703,0.06771745,0.06790024,0.06784203,14.740124767165277
"10/8/2022, 8:00:00 AM",1981237270557366500,0.06784203,14.740124767165277,257177,210454563.13787147,141.25332082,2081.5021550425963,2730277.040910446,8190.831122731338,90,0.06812996,0.06814221,0.06784203,0.06812996,0.06784317,14.739875416240775
"10/9/2022, 8:00:00 AM",1991538218534400300,0.06784317,14.739875416240775,257176,212683515.69816083,81.28033331,1198.9217005137427,1581408.530256183,4744.2255907685485,114,0.067842,0.06784661,0.06773969,0.067842,0.06761927,14.788682222346589
"10/10/2022, 8:00:00 AM",1983319948681728500,0.06761927,14.788682222346589,257209,208058479.376258,467.50652867,6876.059933098872,9051624.512393618,27154.87353718085,152,0.0678567,0.06834748,0.06761927,0.0678567,0.06724882,14.870147247447496
"10/11/2022, 8:00:00 AM",1951552497069529900,0.06724882,14.870147247447496,257264,206251285.76642355,485.93730497,7225.739946970922,9248181.302756494,27744.54390826948,198,0.06756821,0.06756821,0.06702857,0.06756821,0.06774393,14.761468763694191
"10/12/2022, 8:00:00 AM",1995507598434646500,0.06774393,14.761468763694191,257191,208944965.09229743,258.6536709,3819.430817529504,4948198.336405509,14844.595009216526,154,0.06724859,0.06783,0.06724859,0.06724859,0.06659865,15.015318016249115
"10/13/2022, 8:00:00 AM",2056934885573046300,0.06659865,15.015318016249115,257362,209231125.02190772,1345.65008184,20231.827596777603,25373434.519940566,76120.3035598217,361,0.06773226,0.06773227,0.06580388,0.06773226,0.06768839,14.773581700784968
"10/14/2022, 8:00:00 AM",2122861070724189400,0.06768839,14.773581700784968,257199,211183606.2571337,829.95201525,12331.367544575543,16270937.632887304,48812.81289866192,292,0.06658724,0.06772474,0.06655891,0.06658724,0.06678581,14.973238448562052
"10/15/2022, 8:00:00 AM",2102915352819601000,0.06678581,14.973238448562052,257334,207955256.61695608,368.66686411,5499.607669466453,7039976.331616186,21119.92899484856,172,0.06768838,0.06768838,0.0667858,0.06768838,0.06772733,14.765086892298504
"10/16/2022, 8:00:00 AM",2179003042089029000,0.06772733,14.765086892298504,257194,216615966.854129,398.03001372,5900.458956834185,7670430.188300494,23011.29056490148,213,0.06678581,0.06772733,0.06678581,0.06678581,0.06804649,14.695834240304915
"10/17/2022, 8:00:00 AM",2158275807591235600,0.06804649,14.695834240304915,257147,213586226.80848804,552.25267857,8129.5113634244035,10755914.121713255,32267.74236513976,324,0.06772735,0.06804649,0.06772735,0.06772735,0.0678452,14.739434260697204
"10/18/2022, 8:00:00 AM",2195942365327983000,0.0678452,14.739434260697204,257176,210933901.48279497,663.52676203,9796.198389256057,12889232.874366391,38667.69862309917,229,0.06804649,0.06822836,0.06733533,0.06804649,0.06730499,14.857738325828448
"10/19/2022, 8:00:00 AM",2227311991548203800,0.06730499,14.857738325828448,257256,207449792.00433493,355.5815903,5271.817352080658,6821423.810951118,20464.271432853355,274,0.06784462,0.06784462,0.06730499,0.06784462,0.06734605,14.848680505103628
"10/20/2022, 8:00:00 AM",2199972499418902500,0.06734605,14.848680505103628,257250,203170085.6793276,358.25934179,5308.861460321929,6862006.575146819,20586.019725440456,292,0.06730498,0.06766925,0.06728475,0.06730498,0.06780372,14.748451380883887
"10/21/2022, 8:00:00 AM",2205371683161248500,0.06780372,14.748451380883887,257182,205437369.5885284,362.04005815,5355.265717492901,6899712.556712007,20699.13767013602,294,0.06734606,0.0678039,0.06730503,0.06734606,0.0684019,14.619474935635072
"10/22/2022, 8:00:00 AM",2155390575213059300,0.0684019,14.619474935635072,257094,206577585.70584592,250.64210737,3669.4282907455017,4809770.662288613,14429.311986865838,180,0.06780372,0.0684019,0.06780372,0.06780372,0.06959691,14.368452360973336
"10/23/2022, 8:00:00 AM",2110182426114269000,0.06959691,14.368452360973336,256921,211005564.0707862,628.52444575,9108.399111988003,12278922.153908992,36836.76646172698,260,0.0684019,0.06959691,0.06824825,0.0684019,0.06971165,14.34480411214192
"10/24/2022, 8:00:00 AM",2083577027970021600,0.06971165,14.34480411214192,256905,207781402.84458068,638.25470004,9182.492070974424,12355896.474301267,37067.68942290381,251,0.06959691,0.06976129,0.06926656,0.06959691,0.07270165,13.754845699667728
"10/25/2022, 8:00:00 AM",1616351359224494300,0.07270165,13.754845699667728,256485,219792307.07623103,2867.30809128,39625.263596126846,57167457.85371332,171502.37356113995,543,0.06971162,0.07418423,0.06955941,0.06971162,0.07530989,13.278468136810199
"10/26/2022, 8:00:00 AM",1677581633662191900,0.07530989,13.278468136810199,256132,231235412.22343376,2562.18370566,34333.84891208189,52785795.21162213,158357.38563486637,594,0.07270165,0.07571219,0.07270165,0.07270165,0.07475358,13.377284776060312
"10/27/2022, 8:00:00 AM",1640418935806288000,0.07475358,13.377284776060312,256206,224037107.2957794,975.09698979,12968.815423156342,20079072.03084452,60237.21609253355,297,0.07531245,0.0757179,0.07464775,0.07531245,0.07564889,13.218963600504786
"10/28/2022, 8:00:00 AM",1691288094711605500,0.07564889,13.218963600504786,256087,229905929.10655868,1186.19392743,15813.27957181804,24209556.176876128,72628.66853062839,292,0.07472363,0.07571669,0.07437895,0.07472363,0.07769062,12.871565851861112
"10/29/2022, 8:00:00 AM",1527012282681112600,0.07769062,12.871565851861112,255821,232472227.36453465,1646.76461253,21236.79029572881,34331509.39554515,102994.52818663543,502,0.07564846,0.07880615,0.0755047,0.07564846,0.07695087,12.99530415381597
"10/30/2022, 8:00:00 AM",1608120246717356300,0.07695087,12.99530415381597,255917,231068987.2866476,535.71093233,6918.065524007445,11108000.712343937,33324.002137031806,246,0.07769065,0.07813827,0.07684676,0.07769065,0.07661732,13.051878996652915
"10/31/2022, 8:00:00 AM",1663138578323984000,0.07661732,13.051878996652915,255960,229305648.3653584,1406.69482589,18226.174223290775,28843760.891485345,86531.28267445603,413,0.07695087,0.07826242,0.07636163,0.07695087,0.07697773,12.990769637644968
"11/1/2022, 8:00:00 AM",1614167809563954000,0.07697773,12.990769637644968,255913,229517476.201114,884.73070821,11443.259566021332,18152359.581468947,54457.07874440685,322,0.07666799,0.07772565,0.07666799,0.07666799,0.07529824,13.280521943552625
"11/2/2022, 8:00:00 AM",1670589149885475800,0.07529824,13.280521943552625,256134,223759889.50302383,2763.09843451,36092.62340978203,56516284.8252556,169548.85447576677,386,0.07703444,0.07777836,0.07499761,0.07703444,0.07590324,13.174667104058717
"11/3/2022, 8:00:00 AM",1678793006879091700,0.07590324,13.174667104058717,256054,224577019.12870416,595.1870538,7825.741680337402,12039857.619272836,36119.572857818515,222,0.07532955,0.07631866,0.07532955,0.07532955,0.07790063,12.836865985766904
"11/4/2022, 8:00:00 AM",1573101785732875300,0.07790063,12.836865985766904,255794,245278824.2770253,1147.25479489,14816.210903098172,23846193.304365225,71538.57991309567,339,0.07590318,0.07846524,0.07590316,0.07590318,0.07655465,13.062563381611328
"11/5/2022, 8:00:00 AM",1687348645536045000,0.07655465,13.062563381611328,255968,245031281.13956505,520.08771014,6754.883766087892,11107653.02725291,33322.95908175873,275,0.07790057,0.07790057,0.07655465,0.07790057,0.0751879,13.300011998133021
"11/6/2022, 8:00:00 AM",1571048542560386000,0.0751879,13.300011998133021,256148,239870430.79930633,898.40550966,11809.501318404298,19033992.426060945,57101.97727818283,318,0.07655465,0.07669504,0.0751879,0.07655465,0.07614911,13.132129123722796
"11/7/2022, 8:00:00 AM",1712304815781906000,0.07614911,13.132129123722796,256021,236545046.14000785,1323.78725767,17414.201945624758,27483111.717653103,82449.3351529593,370,0.0751879,0.07683307,0.0751824,0.0751879,0.07190446,13.907343132850974
"11/8/2022, 8:00:00 AM",1693797555169446100,0.07190446,13.907343132850974,256595,210875496.00927088,6191.56606118,83818.80134535731,118665261.47719936,355995.78443159803,913,0.07614911,0.07642734,0.0713994,0.07614911,0.06940279,14.408642647156803
"11/9/2022, 8:00:00 AM",1997048849711234600,0.06940279,14.408642647156803,256949,171289290.50775552,10293.96860239,148654.62812208215,176405397.84485093,529216.1935345528,1173,0.07190455,0.07199967,0.06687395,0.07190455,0.07397122,13.518769904372713
"11/10/2022, 8:00:00 AM",1759877587592031200,0.07397122,13.518769904372713,256312,208195525.52560765,7811.77305909,107386.09726421004,132470349.16656972,397411.0474997092,921,0.06940279,0.07538121,0.06916821,0.06940279,0.07572677,13.205368068700556
"11/11/2022, 8:00:00 AM",1779653835842653200,0.07572677,13.205368068700556,256077,212814247.15940195,4719.38993146,63700.13210078653,80442034.47047849,241326.10341143547,675,0.07397086,0.07572682,0.0724066,0.07397086,0.07477206,13.373978911495795
"11/12/2022, 8:00:00 AM",2092938897582041900,0.07477206,13.373978911495795,256204,218477194.3153337,2223.1772143,29595.765411623805,37362119.234790474,112086.3577043714,462,0.07572677,0.07584562,0.07458569,0.07572677,0.07483045,13.363543217204455
"11/13/2022, 8:00:00 AM",1941221059055653600,0.07483045,13.363543217204455,256196,207504898.36744663,909.65247224,12201.069294872714,15080663.923403775,45241.99177021133,317,0.07477206,0.07505084,0.07406982,0.07477206,0.07473201,13.381146712253312
"11/14/2022, 8:00:00 AM",2021849113128890000,0.07473201,13.381146712253312,256209,211847283.8293341,1688.15694575,22558.757627638122,27693176.537042025,83079.52961112607,451,0.07483051,0.07541211,0.07415437,0.07483051,0.07414975,13.486220590205653
"11/15/2022, 8:00:00 AM",2042240039411315700,0.07414975,13.486220590205653,256288,205295557.8294173,1050.34169734,14041.164990887584,17631160.228540722,52893.48068562218,324,0.07473508,0.07533156,0.07407654,0.07473508,0.07333574,13.635914587894437
"11/16/2022, 8:00:00 AM",2114581122882854100,0.07333574,13.635914587894437,256398,201539954.60350573,1492.43687177,20227.97083295703,24746841.41621978,74240.52424865935,454,0.07414995,0.07485401,0.07290806,0.07414995,0.07241961,13.808413034614656
"11/17/2022, 8:00:00 AM",1935805078961953300,0.07241961,13.808413034614656,256524,193064496.22440657,704.25049497,9682.947072492143,11617373.13350339,34852.11940051017,390,0.07333574,0.07333574,0.07241961,0.07333574,0.07279599,13.737019408575176
"11/18/2022, 8:00:00 AM",1973902209832281300,0.07279599,13.737019408575176,256472,192451093.32386985,276.13203383,3804.253862850316,4639611.323965626,13918.83397189688,258,0.07238635,0.07280046,0.07223569,0.07238635,0.07319497,13.662139782114423
"11/19/2022, 8:00:00 AM",2030553071755695000,0.07319497,13.662139782114423,256417,192949846.1012262,413.88023063,5682.022120008563,6880927.664872933,20642.7829946188,213,0.0727316,0.07319497,0.07244845,0.0727316,0.0706436,14.155562610235432
"11/20/2022, 8:00:00 AM",2356825006897275000,0.0706436,14.155562610235432,256772,181833557.07243297,3238.70148395,45078.81706052714,53614365.50448265,160843.09651344796,406,0.07319497,0.07319525,0.07061722,0.07319497,0.07055437,14.173464966359356
"11/21/2022, 8:00:00 AM",1992747047837045200,0.07055437,14.173464966359356,256785,175059864.74916363,2314.96202641,33064.76724845628,36788923.54664194,110366.7706399258,495,0.07060528,0.07068707,0.069274,0.07060528,0.07019723,14.24557488332798
"11/22/2022, 8:00:00 AM",2007372300262729000,0.07019723,14.24557488332798,256835,180509900.1736892,1079.33955904,15436.656953915815,17118714.151517406,51356.14245455222,324,0.07048298,0.07048298,0.06938613,0.07048298,0.071334,14.018560528573165
"11/23/2022, 8:00:00 AM",1995846441788529000,0.071334,14.018560528573165,256675,186184074.45123336,605.87451246,8560.972130400343,9941852.22287248,29825.55666861745,272,0.07019834,0.071334,0.07016361,0.07019834,0.07285892,13.725154986418676
"11/24/2022, 8:00:00 AM",2000244206040722200,0.07285892,13.725154986418676,256463,185487820.72884136,639.3985622,8837.0667054735,10619105.592457132,31857.3167773714,307,0.071334,0.07285892,0.071334,0.071334,0.07359083,13.58864778490686
"11/25/2022, 8:00:00 AM",1892769486768949500,0.07359083,13.58864778490686,256363,171015947.9131145,1622.80100143,22211.24304066052,26419334.799124923,79258.00439737477,518,0.07285892,0.07391107,0.07232092,0.07285892,0.07363792,13.57995811661071
"11/26/2022, 8:00:00 AM",1895019517333181200,0.07363792,13.57995811661071,256357,170991410.19776908,954.55193558,12902.535650049507,15704138.835907076,47112.416507721224,397,0.07359079,0.07435278,0.07352688,0.07359079,0.07315855,13.668942053362192
"11/27/2022, 8:00:00 AM",2102089845831400200,0.07315855,13.668942053362192,256422,178367083.21826935,367.02325426,4996.653569080805,6021804.863394492,18065.41459018348,227,0.07363792,0.07386759,0.07315855,0.07363792,0.07239229,13.81362517431046
"11/28/2022, 8:00:00 AM",1933795020088527000,0.07239229,13.81362517431046,256527,172440753.7176571,657.3402809,9075.114279028136,10604967.9213902,31814.9037641706,239,0.07315854,0.07315854,0.07203186,0.07315854,0.07415219,13.48577834820481
"11/29/2022, 8:00:00 AM",1871154145643713300,0.07415219,13.48577834820481,256287,178031957.02760553,694.79475601,9469.843407244884,11388251.536182407,34164.75460854722,340,0.07239229,0.07415219,0.07229987,0.07239229,0.07563514,13.22136673850996
"11/30/2022, 8:00:00 AM",1948729360476066000,0.07563514,13.22136673850996,256089,179747189.0087177,1193.12292997,15848.003385382854,20110033.905374806,60330.10171612443,315,0.07415219,0.07584326,0.07415219,0.07415219,0.07523195,13.292224674330996
"12/1/2022, 8:00:00 AM",1800948061526982700,0.07523195,13.292224674330996,256143,174366596.43686476,440.5852798,5868.666964299118,7505461.858709127,22516.385576127384,236,0.0756202,0.0756202,0.07479323,0.0756202,0.07581825,13.189436286686524
"12/2/2022, 8:00:00 AM",1824013934178461200,0.07581825,13.189436286686524,256065,175647162.0463513,248.30125758,3278.5672304360464,4215113.398816267,12645.3401964488,132,0.07523195,0.07581825,0.07523195,0.07523195,0.07384833,13.54126745486202
"12/3/2022, 8:00:00 AM",1847265108820658200,0.07384833,13.54126745486202,256328,167982316.53124735,678.76763379,9094.85370247892,11462990.282513415,34388.970847540244,198,0.07583688,0.07584234,0.07384833,0.07583688,0.07485675,13.358846988522703
"12/4/2022, 8:00:00 AM",1785930060731593500,0.07485675,13.358846988522703,256193,172012006.3434594,394.9960751,5299.622128469376,6714471.28600749,20143.41385802247,144,0.07385566,0.07485675,0.07385566,0.07385566,0.07438978,13.442706209487744
"12/5/2022, 8:00:00 AM",1727799578760983600,0.07438978,13.442706209487744,256255,164210797.3559993,494.78661419,6626.949383935826,8452005.132557973,25356.01539767392,147,0.07485678,0.07519722,0.07424521,0.07485678,0.07446863,13.42847213374517
"12/6/2022, 8:00:00 AM",1970866161794300400,0.07446863,13.42847213374517,256245,180621584.51699063,365.6647709,4928.289753169648,6198919.375639188,18596.758126917564,123,0.07438978,0.07446863,0.07392683,0.07438978,0.07328266,13.64579121306941
"12/7/2022, 8:00:00 AM",1971741931445362700,0.07328266,13.64579121306941,256405,176182201.21082824,492.6936704,6692.938416821549,8280331.526516726,24840.994579550177,363,0.07446863,0.07446868,0.073256,0.07446863,0.07458669,13.407216235063585
"12/8/2022, 8:00:00 AM",1939322514146548000,0.07458669,13.407216235063585,256229,181813722.42674184,568.96294631,7678.296365695269,9709446.675700204,29128.34002710061,207,0.07328267,0.07464984,0.0732071,0.07328267,0.07395481,13.5217695806722
"12/9/2022, 8:00:00 AM",2062989066829849300,0.07395481,13.5217695806722,256314,180168082.6863804,459.18595672,6179.920100704244,7872342.284385944,23617.026853157837,263,0.07458665,0.07472369,0.07395481,0.07458665,0.0741784,13.481011900375195
"12/10/2022, 8:00:00 AM",2072995879576237600,0.0741784,13.481011900375195,256284,181602783.24634343,171.65726971,2311.515847327459,2943042.897855145,8829.128693565433,158,0.0739548,0.0742917,0.07395463,0.0739548,0.07398548,13.516164808674603
"12/11/2022, 8:00:00 AM",2046465423570813700,0.07398548,13.516164808674603,256310,180544384.53029585,159.22242306,2149.941754508759,2720640.343497477,8161.921030492432,170,0.07417836,0.07428284,0.07398548,0.07417836,0.0741535,13.485538834111228
"12/12/2022, 8:00:00 AM",2055811068546084900,0.0741535,13.485538834111228,256287,182979038.0181312,350.01124248,4731.36282636383,5951524.191656252,17854.572574968755,332,0.07398548,0.0741535,0.07378175,0.07398548,0.07441231,13.438635557772063
"12/13/2022, 8:00:00 AM",2097535655297400800,0.07441231,13.438635557772063,256252,186136934.39174056,675.1668437,9099.589349665652,11875067.254948843,35625.201764846526,330,0.0741535,0.07468258,0.07367264,0.0741535,0.07353442,13.599072683772048
"12/14/2022, 8:00:00 AM",2030041946790058200,0.07353442,13.599072683772048,256371,186359134.59935257,950.68962399,12949.244806630437,17272345.114342894,51817.035343028685,281,0.07441231,0.07441231,0.07292745,0.07441231,0.07294181,13.709557616835117
"12/15/2022, 8:00:00 AM",2080375005544627200,0.07294181,13.709557616835117,256452,180800559.49574676,416.41269503,5702.016236106646,7287562.921206787,21862.68876362036,150,0.0735344,0.0735344,0.0729206,0.0735344,0.0703504,14.214559809118127
"12/16/2022, 8:00:00 AM",1883988422756204800,0.0703504,14.214559809118127,256814,169586346.326674,1400.40778618,19615.307384792264,23717421.493042324,71152.26447912697,325,0.07294182,0.07302635,0.0702794,0.07294182,0.07075399,14.133478040099009
"12/17/2022, 8:00:00 AM",1909001908359010000,0.07075399,14.133478040099009,256756,171437030.1389972,254.45249185,3596.321959269697,4241602.2456117375,12724.806736835211,155,0.0703504,0.07085865,0.0703504,0.0703504,0.07088003,14.108345226397754
"12/18/2022, 8:00:00 AM",1921532030487636200,0.07088003,14.108345226397754,256739,172202613.87347355,387.03050314,5460.129668462907,6470036.358484591,19410.10907545377,249,0.070754,0.07108459,0.07069505,0.070754,0.07102255,14.080034004172296
"12/19/2022, 8:00:00 AM",1922521513071180800,0.07102255,14.080034004172296,256718,168740754.59924456,211.16065778,2975.3533490333016,3502488.787171328,10507.466361513983,164,0.07088414,0.07102255,0.07085557,0.07088414,0.07229469,13.832274513272958
"12/20/2022, 8:00:00 AM",1953695110649369000,0.07229469,13.832274513272958,256541,174546107.33407682,1258.01381722,17409.239083361168,20987702.75961987,62963.10827885961,389,0.07102823,0.07310672,0.07102823,0.07102823,0.0722276,13.845121772177825
"12/21/2022, 8:00:00 AM",1960265564941805800,0.0722276,13.845121772177825,256550,174034407.0894003,100.36394134,1391.1654753489208,1686267.18085307,5058.801542559209,149,0.07229467,0.07229467,0.07212311,0.07229467,0.07260494,13.773167288775843
"12/22/2022, 8:00:00 AM",1980873877456301300,0.07260494,13.773167288775843,256498,174572140.32342166,980.73047399,13556.999750924577,16384717.071500592,49154.15121450177,304,0.0722276,0.07295679,0.0716087,0.0722276,0.07265181,13.764281531995792
"12/23/2022, 8:00:00 AM",2159581965950964200,0.07265181,13.764281531995792,256492,176342919.06826463,46.33153592,636.9632115109496,779259.0232177277,2337.7770696531834,100,0.07260494,0.07268685,0.07260476,0.07260494,0.07258456,13.777033577982612
"12/24/2022, 8:00:00 AM",1952463517898579000,0.07258456,13.777033577982612,256501,176603302.11755776,63.51405012,875.9543224372932,1067794.935607506,3203.384806822518,105,0.07265183,0.07265654,0.07254137,0.07265183,0.07246956,13.798896518870103
"12/25/2022, 8:00:00 AM",1954137749947538400,0.07246956,13.798896518870103,256517,176465808.13830787,340.24062361,4707.892778943178,5698066.341257256,17094.19902377177,147,0.07258456,0.07258498,0.07205863,0.07258456,0.07245841,13.801018676238687
"12/26/2022, 8:00:00 AM",1969885630946683000,0.07245841,13.801018676238687,256518,177561744.22876048,72.30012939,998.5176234458036,1218695.2383834473,3656.0857151503424,80,0.07246958,0.07246989,0.07237579,0.07246958,0.07273041,13.749405296661921
"12/27/2022, 8:00:00 AM",2164778032579244500,0.07273041,13.749405296661921,256481,174767844.8574885,462.23354734,6354.786619914326,7718487.990529837,23155.463971589514,168,0.07246031,0.0729294,0.07246031,0.07246031,0.07219175,13.851996656352492
"12/28/2022, 8:00:00 AM",2112364525632719000,0.07219175,13.851996656352492,256555,171503880.53271163,731.88858231,10132.515779097082,12241963.797995675,36725.89139398703,108,0.07199775,0.07253796,0.07192504,0.07199775,0.07240101,13.811960474024044
"12/29/2022, 8:00:00 AM",2437530322733280000,0.07240101,13.811960474024044,256526,172939969.36860877,91.64142773,1263.7267026477332,1512725.6442214525,4538.176932664358,122,0.07219175,0.07240116,0.07219175,0.07219175,0.07240564,13.811077214990952
"12/30/2022, 8:00:00 AM",2438232614571444000,0.07240564,13.811077214990952,256526,172201639.0073416,26.14507753,361.23902560136247,431098.98508692806,1293.2969552607844,89,0.07240101,0.07240606,0.07237932,0.07240101,0.0725073,13.79171463377658
"12/31/2022, 8:00:00 AM",2439191567296440000,0.0725073,13.79171463377658,256512,171988465.67248085,180.88249158,2491.7621753381977,2985784.2192728184,8957.352657818454,142,0.07240564,0.07264722,0.07240536,0.07240564,0.07248619,13.79573128188359
"1/1/2023, 8:00:00 AM",2440252469593386000,0.07248619,13.79573128188359,256514,172668872.5001676,29.62094356,409.0622713745148,489290.72716347006,1467.87218149041,103,0.07250729,0.07250729,0.07246408,0.07250729,0.07283271,13.73009293230056
"1/2/2023, 8:00:00 AM",2468507266879390700,0.07283271,13.73009293230056,256467,174803577.27895868,198.6653076,2729.1491474028094,3316381.6415717215,9949.144924715165,191,0.07248618,0.07283271,0.07244183,0.07248618,0.07282607,13.731344991660215
"1/3/2023, 8:00:00 AM",2479360357715195400,0.07282607,13.731344991660215,256468,174344177.8658712,4.49485702,61.8440229982973,74749.69637036553,224.24908911109665,113,0.07283271,0.07283315,0.07282493,0.07283271,0.07457215,13.409830356423125
"1/4/2023, 8:00:00 AM",2084223088587174000,0.07457215,13.409830356423125,256231,175895117.3962517,720.38639579,9750.874566600707,12090986.057871312,36272.95817361394,254,0.07282607,0.07457217,0.07282607,0.07282607,0.07444468,13.432792185965852
"1/5/2023, 8:00:00 AM",2078893044499455000,0.07444468,13.432792185965852,256248,176178372.80605015,61.34288978,825.3093450601416,1029755.1178041636,3089.265353412491,148,0.07457214,0.0745775,0.07443409,0.07457214,0.07487243,13.356051048323046
"1/6/2023, 8:00:00 AM",4279336506094669300,0.07487243,13.356051048323046,256191,179715578.2401146,377.4471289,5035.816404127203,6366086.715073521,19098.260145220567,240,0.07444468,0.07513712,0.07444466,0.07444468,0.0747849,13.371682206083449
"1/7/2023, 8:00:00 AM",2082841131629299000,0.0747849,13.371682206083449,256202,175814545.34603232,40.10606135,537.550349361082,677483.6062854655,2032.4508188563964,175,0.07487241,0.07487244,0.0747849,0.07487241,0.07516605,13.303878238570004
"1/8/2023, 8:00:00 AM",2066901686748852200,0.07516605,13.303878238570004,256151,178367398.60326487,243.07393159,3240.771562137779,4143727.272538085,12431.181817614253,170,0.0747849,0.07516605,0.07465605,0.0747849,0.07676882,13.026120591521996
"1/9/2023, 8:00:00 AM",1834546662179356400,0.07676882,13.026120591521996,255940,178409458.113181,902.75547846,11802.987183290128,15602307.185995448,46806.921557986345,382,0.07516605,0.07726914,0.07516605,0.07516605,0.0768164,13.018053032618113
"1/10/2023, 8:00:00 AM",1620662411003110000,0.0768164,13.018053032618113,255934,165872502.7175116,103.55162001,1346.507313811735,1793922.456234712,5381.767368704136,299,0.0767687,0.07695672,0.07676843,0.0767687,0.07737142,12.924667523797536
"1/11/2023, 8:00:00 AM",1564071358145312300,0.07737142,12.924667523797536,255862,171629094.14838883,349.59938373,4542.533848249551,6139283.466219367,18417.850398658094,331,0.0768164,0.07737147,0.07650807,0.0768164,0.0754508,13.253669824406952
"1/12/2023, 8:00:00 AM",1893714267779613400,0.0754508,13.253669824406952,256114,181363089.41913575,1526.87857545,20013.532523200047,28035272.060790244,84105.81618237073,476,0.07737155,0.07744829,0.0754508,0.07737155,0.0732953,13.643437836163866
"1/13/2023, 8:00:00 AM",1754178201310433300,0.0732953,13.643437836163866,256403,188540063.73876765,1469.44657359,19925.999063781408,28300550.43758612,84901.65131275835,578,0.07545079,0.07545079,0.07281873,0.07545079,0.07389965,13.531862792809456
"1/14/2023, 8:00:00 AM",2050910582568871000,0.07389965,13.531862792809456,256321,208176623.91350815,2638.38328035,35761.84323409881,54785139.685704485,164355.41905711344,570,0.07329387,0.07465196,0.0726666,0.07329387,0.07429877,13.459172172358308
"1/15/2023, 8:00:00 AM",1994426110759159000,0.07429877,13.459172172358308,256267,204791739.74015796,280.25937287,3781.248116214223,5837893.039022217,17513.67911706665,322,0.07389961,0.0742988,0.07375277,0.07389961,0.07459067,13.406501711011751
"1/16/2023, 8:00:00 AM",2023428606347745300,0.07459067,13.406501711011751,256228,208206209.5500634,617.76009514,8322.93932692358,13066454.771439482,39199.364314318445,375,0.07429879,0.07459161,0.07391792,0.07429879,0.07427837,13.46286808462748
"1/17/2023, 8:00:00 AM",2017836716897784800,0.07427837,13.46286808462748,256270,207754133.83145592,503.39162791,6781.445095107228,10698482.47245108,32095.44741735324,450,0.07458104,0.07458104,0.07399201,0.07458104,0.07328083,13.646132287130165
