,periodStartUnix,liquidity,high,low,pool,close,feeGrowthGlobal0X128,feeGrowthGlobal1X128
1320,1646305200,1071732914073888687,0.6238606714130226195270029023586402,0.6150635938328022875016246174302897,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6228171766925429199462479634694573,6465194061082953466684280188944322890118983,11804583877167164691244624774613
1321,1646308800,1072035497668676468,0.6233227101886544900399967502608018,0.6176909314685620857704148006062911,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6190529091226851349418863174732931,6466850389593405797985296272937301368460630,11807916011087837341484890060894
1322,1646312400,1063133175774536194,0.6189879803391029135302838128229804,0.6138578512012027783879459872126544,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6141653560005797495565571152086785,6467832155524788560728203709453965843638447,11810339487520723312083738285610
1323,1646316000,1081678308494497663,0.6229942973639995822456804710577411,0.6110411653859946358963285947365448,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6212207174908649246726897609543567,6471128063299512756429286442063664405244461,11814533849405555763728796598785
1324,1646319600,472893710214383516,0.6397843839738382387305836858340511,0.6191904388692188339234374940623425,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6366778522182468307289858514304191,6478513802642621245376714561812094430173517,11823399169048332333146171714029
1325,1646323200,398686771104087256,0.6410821986333451514668212047244875,0.6324997233382308813396223110651343,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6373954025004016684130490824794631,6483121864139847503413730657158984211140660,11830652914295375603078892575910
1326,1646326800,401123517842464967,0.6460168245580273518537049905816111,0.6368895481532514682637230230079247,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.639671353717881627701321951309801,6488069268284175711789386694947869067444433,11837993386737881791763839077555
1327,1646330400,400313956347287705,0.6435661175891310850304454642374635,0.63805561407378858829833267619968,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6408136962595000549930481722857418,6490387780541987419065807041333200934808016,11841553855204057814026346818890
1328,1646334000,407467283250765370,0.6439695610763151417641287006328397,0.6375887553295353784934566048112867,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6413601043741351144364206938096552,6492897815544222754487436050357190908299896,11845253677828695363921031539341
1329,1646337600,377954065135785072,0.6445610217208041998323026210476325,0.6363035586318366637173047691230048,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6426151483493550858668515312021043,6496289209752675879577276758361331474070127,11850342359531945249296406237954
1330,1646341200,389452091539668229,0.6432686308374139478120162865174351,0.6378685704063789068021842742389295,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6380482507673351892564382081853115,6497154565279036752242286939696275787081183,11852402275581626652110757239578
1331,1646344800,749146759830369014,0.6376656488986375970286091065618368,0.6299952938583553049250174925278868,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6318934072824073982472745443785104,6499238365958998444347828697837471687787728,11856783167726459993275309265412
1332,1646348400,665565235823677315,0.6334515531806669736118712140138712,0.6277338636069185722445847531696795,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6314706342412775511074694747582269,6500607151343646613329126115047815318653074,11859026119581408925910491513658
1333,1646352000,357512135346956577,0.6551827297268744938703407238547022,0.631330643965047376855613051362409,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6540778539736891264259489540071342,6510163849593178912207426152080376349343549,11870136263576030738324766167110
1334,1646355600,359183161518535433,0.6609827096303012645078051689243979,0.652336690744144630229729631562182,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.652880700423379641281093298802221,6515064083930943903550508272642722011494971,11877816132953385068972637529176
1335,1646359200,358115652704702792,0.6557806731308138921358314504272532,0.6504587428008082653565008124922911,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6526383853004294669300728397669206,6516963062883893817743313946950286983209385,11880763351293128868744424699025
1336,1646362800,791320263500197883,0.6574975843962568386334856785040221,0.6519908023128498056187947999473601,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6523042014069416993642835035290023,6519255485129814309638071972030205547813076,11884341929671337608350071965080
1337,1646366400,791468070178062538,0.6567488621806224126851203201226548,0.6512469308562889872971801661624166,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6514419265592393204743064003911401,6521467779185181161025281173000213794682590,11887829132490165384373788258712
1338,1646370000,791320263500197883,0.654716340884725627494696968439688,0.6506787371874828127667836441285867,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6527001155005516245738025712480613,6522249891804806522770297789163470904675340,11888854090104722911249102823481
1339,1646373600,791468070178062538,0.653375393088759827364854676626181,0.6499266343032587911239110080107527,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6510451947470396470723101797645751,6523063363070097743200035689327606992923899,11890326817611963031977430270194
1340,1646377200,789236518530220798,0.653266144984659258898514661530709,0.6489345487531866071591562258703934,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6504676043022494518443213123089459,6524348921181899193250372118066796008336370,11892410823167812616932394173672
1341,1646380800,794454913694969829,0.6579775378189128099887428431128658,0.645161214709944092308666704759223,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6475906570245682857597789474447129,6528119214384357370462978184785287355680165,11898674289974626474379232512992
1342,1646384400,794456159797736392,0.6506850851853556917011331368541461,0.6453474215912936946531920816888951,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6478657305807790460079105266334856,6530227562955451402458644741726440668891298,11901887800721900282118895964132
1343,1646388000,795468981183910119,0.6478654681587836633163420432520073,0.6426624292491363600472928721856393,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6448942983516652254471651431951477,6531384238636755617652166582544570205883320,11904172595714607710912121927180
1344,1646391600,796333574952607203,0.645855118709348339100787206200989,0.6399063985348035640953871782454895,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6432488951486455649043689025221057,6532585655608689305667182476640771142905638,11906287641672926764279921468512
1345,1646395200,790007267929287734,0.6490497182373002165854303309883825,0.6397173080618651738132940286725423,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6471023150646014589443218206721518,6535879102030162238335206061641726181605550,11910675745692553792837975620547
1346,1646398800,788505178842546202,0.6505532332890128403242144698651553,0.6408855591943658035274875590022131,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6501011168169033399495694805216213,6540000764778801938327102192026285827220914,11916636163845109418820672221955
1347,1646402400,788892078114356898,0.6610899838340520468251574606915659,0.6486479749975350746728466692272473,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6534795006537476411416879986273639,6546443510482980961174113530986571746354363,11926061491014061835910676414177
1348,1646406000,784218941875734371,0.6617888398006684144648962321297658,0.6504380412328457989144016616975986,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6605490133287261726232366377376068,6550863678486487894564006138415690508352737,11931555113442045495014806005616
1349,1646409600,784692288805521319,0.6667360087386705898683194123067615,0.6587095287460076640452441483741163,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6617590210557677044243579547503029,6554100381399662621682096628094453036181539,11936219291175562402008236299051
1350,1646413200,351262585152299415,0.6629751416207382401522615216313704,0.6558604582956388887629750462488557,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6577674870089533975610088819201081,6555859893544362520038818918454482439929281,11939549344448976662641139875089
1351,1646416800,351834122637898946,0.662728204687799868024802607348383,0.6566481713014697613581946484594714,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6619767934836316413629842243665684,6557287456626181475470206802539602740110114,11940933710613544313073700042355
1352,1646420400,326811845035815486,0.6744134791805086451788727058185577,0.6611155999679652264087676966720225,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6744134791805086451788727058185577,6561841989391419880085099044717190486013139,11945963008653627215115328220027
1353,1646424000,326903667754209051,0.6810176981958310512733402858237576,0.6716975661299975756281059225634826,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6728969507623464553659065733226372,6567847265646874954402216721258765199851666,11954888917543265890821081355265
1354,1646427600,326903667754209051,0.6790102613490352587917503957427488,0.6726385370773574746842902705209704,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6759147672056182149299933019673671,6571013551495117041004114345356868757253515,11959201785247784749577390585011
1355,1646431200,310587206349011139,0.6871352006152919785551158059326565,0.6745935595804301345756527605051453,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6769583623201861363362907485874153,6574614274352522296884865127349681454497399,11964346468095485377408258978930
1356,1646434800,347484620723155129,0.6794430126457569102940762908090522,0.6749392427944809209486627206676867,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6781751736161984446509281689026171,6576075347743091976947202098309661690230903,11966459424212947851649830796758
1357,1646438400,347484620723155129,0.6895338868953105605065847089071409,0.6768206810158348780181061738810979,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6867361841483874265217500509077635,6579755947156457554430649501726917597231098,11970478756939136327091109837949
1358,1646442000,347484620723155129,0.6903698624038159528390297916759003,0.6808180432321092961225292027207907,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6861235647172782199749854120449868,6585868628391318081262594696176805388580193,11979475043274638476703122438300
1359,1646445600,347484620723155129,0.6858596392734506931412970601737658,0.6828114860267770256448484716884495,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6828594787448988349205227683653626,6586668286061384748841220672014785326705615,11981038367697724684260818658742
1360,1646449200,347484620723155129,0.6842895060610025603185692428887712,0.6739480006133422284574798776482539,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6786181795369577785869549770791285,6588680702365211968969046040347190182524633,11984735326633354757666176592623
1361,1646452800,458768426093637194,0.6837775092021950064824172203492238,0.6769643990995353844770462617956776,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.681497733918269313996693283853653,6590860377627967424619364196598290550668837,11987555554765654469451873967711
1362,1646456400,347484620723155129,0.6822568941088800139189007096414758,0.6759270903799156690453796964382114,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6767210406525663362916787834410459,6592027206084740501364522627218759032237333,11989946853115093500727254873594
1363,1646460000,398348161659916879,0.6772984371081952727563551530832815,0.6728390436468683789938971564249311,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6760312180622169567199157833893998,6593840811930352491811941241695638872404577,11992713901260604805588536309021
1364,1646463600,398365101371750272,0.6761656680229456605548386374732782,0.6662933420468068863484823382170868,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6678168744153934155528681777096296,6594997449858984042934633692535016530995170,11995737608105758868714847961321
1365,1646467200,391236001921897413,0.6717008753710965180852685581074259,0.6643318149931291174638910669709605,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6647474900119303572922169955277928,6596842695131879986534465956669845319954574,11998967655451993699219786517306
1366,1646470800,412836713440145298,0.6680380444857534873316457195226691,0.6647813587029710408196478222272743,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6672729956075913472055429447376249,6597964979457338930491192074086182615119149,12000273471683509036085429679703
1367,1646474400,426681603531738810,0.6736210387813094198136226052467667,0.6670225348831468981548549772206627,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6693291005987853477877661721017877,6601384567420989636290404486954709982978315,12005073320605099742752978773306
1368,1646478000,426769079724879123,0.6710101396163732393750247868928069,0.6677782579443198566783156921785619,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.670122793949237059479605248377341,6602285395032074839549859928430417536696837,12006257574406851118944238221053
1369,1646481600,515841493630887810,0.6703527881856023055074003104802725,0.6647277175251166868204954506334566,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6680839994431298829592620561614302,6604212188938477582427129417316262215199831,12009462055999455047292146891347
1370,1646485200,469837991006198405,0.6804155121954293237508605392296343,0.6689241353629176106916553556805849,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6781303747295146685875123318681752,6607721984628601808762528519745410147561172,12013127504215247203085097575458
1371,1646488800,469837991006198405,0.6807394122328348330550315881514358,0.6739415633750585879654186385877839,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6773301136114749372099549281909573,6610626565676705865310278084341233573213399,12017524140090958074653586421809
1372,1646492400,469837991006198405,0.6794263527403411708810494929056331,0.6750886550121575760694837450366146,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6768398403240371240075435486126509,6612017934055597448735324762247041052509138,12019651061001810167138503956750
1373,1646496000,515904729944201470,0.6770846625384111229618544274860477,0.6657463502338552343996441883209741,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6702467045711366681105414822617384,6614027630288178359617408812130102832253227,12023665240088114387593038103666
1374,1646499600,515921669656034863,0.6702364991344365329421419432115235,0.6650875670717246132496978569353112,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6681086468280694849369906862173736,6615626248440699836525675674047775307744902,12026417805332079675934704294175
1375,1646503200,520291723511446261,0.6720138965341818169404727357286055,0.6669996398026848288197076834143556,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6679111499414542334751495912049098,6617090923227735326799552972544930461653247,12028619603835371753081879104635
1376,1646506800,649053888946096005,0.6688549577483270987067391333712926,0.6647784346895035699972385051593314,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6660173657439066332170857467090448,6618082894075552922148772163971097515101923,12030395526170269393623521840932
1377,1646510400,539918668751969204,0.6665697376791807113133997947790277,0.6613986657996085049732318136407159,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6620992530279475761836873258250698,6619375046372861521112381285538470388289645,12032988357295140395373163483552
1378,1646514000,685655136061853583,0.6649524419235312377486110997555912,0.6608078624084903799907358146719218,"{'id': '0x9b08288c3be4f62bbf8d1c20ac9c5e6f9467d8b7', 'totalValueLockedUSD': '2619352.319455409126675776133930681', 'totalValueLockedToken1': '1149183.235931', 'totalValueLockedToken0': '1693342.173620768794707185', 'token0': {'decimals': '18'}, 'token1': {'decimals': '6'}}",0.6640297144092339610343646900769639,6620195331915379134052690657381801145421497,12033884320386138624626471129075
