Date,Simulation 1,Simulation 2,Simulation 3,Simulation 4,Simulation 5,Simulation 6,Simulation 7,Simulation 8,Simulation 9,Simulation 10
2023-11-18,0.07964920841372511,0.07347696465836993,0.11308520085248273,0.06665427963090978,0.06312406031530296,0.05977385783593913,0.07561814821003203,0.06733364525227725,0.06814639517246995,0.07221194897361287
2023-11-19,0.0770737164251245,0.07327572079288537,0.11833863794773404,0.06574711343450441,0.06376372063343716,0.06174632161815344,0.08054086725328408,0.06802157741789604,0.06867042888361578,0.07296436755618148
2023-11-20,0.07743909824482642,0.07635495214536224,0.10574360509811193,0.06841227559152761,0.06765932369786938,0.0551428201931459,0.07810688480205412,0.06932184369817578,0.06797557363246852,0.06902848360779332
2023-11-21,0.07648277815628284,0.0729969959333787,0.11101559583072546,0.06485365053677244,0.06998412744692255,0.06050969504457019,0.0836214844986297,0.06770444401358436,0.06994216999732716,0.07010107673403541
2023-11-22,0.07449336420154765,0.07446400574171058,0.10597518272370764,0.05822382599825804,0.07098947397019917,0.06095951462147403,0.08311690468958778,0.0646148172216669,0.07129032100828502,0.068939764290598
2023-11-23,0.07722217308636732,0.07546885991165876,0.10928052995281365,0.0626026866839907,0.0737720127745819,0.05884533573320207,0.08030595306098734,0.06396591646143435,0.07459993649032466,0.06775307060216287
2023-11-24,0.07709539074790293,0.07498371915472485,0.10764248362152923,0.06526231270067301,0.07138390547607619,0.05632267912831247,0.07647596896525082,0.06374256860070603,0.0759558599374186,0.06799195028240461
2023-11-25,0.07652295927633715,0.07375822916376502,0.10785028250913832,0.06063440558606339,0.07657884592145886,0.05768968316278888,0.07900002434946589,0.06338369329347139,0.07524635160392118,0.06578639933388676
2023-11-26,0.07912690176645676,0.07282989855373259,0.10492555992426786,0.06312222608618338,0.07919552459679256,0.053029067830703,0.07598844251971604,0.058500683045013636,0.07662474163828961,0.06563973565012003
2023-11-27,0.08091645146325552,0.07357518385498203,0.10178213101724874,0.06402273098252836,0.07641194431840982,0.05201121830526617,0.07274008618728274,0.05799696734646593,0.08143445095840511,0.06555885153920206
2023-11-28,0.08187546847193325,0.07338846376141404,0.1039422314107992,0.06474639318545952,0.07444893268755118,0.052478685330674214,0.07550821091366287,0.053969503652538865,0.08169858701510119,0.06780790001766554
2023-11-29,0.07963959384706762,0.07537677983515745,0.10149918970616552,0.06520351895176017,0.07556968008283971,0.052189907977191176,0.07834897546113316,0.05460931361063992,0.08101155568711679,0.06881991344934192
2023-11-30,0.07763403716188741,0.07556156390239077,0.10035816873426111,0.065567690892501,0.07601032786038779,0.05369283007288593,0.08068804252164286,0.04872229732879901,0.08038721945256831,0.07005260431685642
2023-12-01,0.08106862905672327,0.07537088458106213,0.10508763271691007,0.06674836891299825,0.07704378802234983,0.05683763403602898,0.07994967382953634,0.052953875434900065,0.07942583075258064,0.06873962103230151
2023-12-02,0.07794306621359852,0.07686034475164429,0.11092544381694099,0.06759022840088758,0.08107199890154469,0.057770591093520146,0.07900207420917232,0.05069605364998404,0.07707141348317027,0.0706671786562243
2023-12-03,0.0791916486579802,0.07824667796706848,0.10677963640626356,0.06690412362424279,0.079016732517615,0.0610677130656963,0.07844509764578765,0.05029847915395146,0.07531289281394149,0.07169831324040747
2023-12-04,0.07896650544305628,0.07727057527714476,0.1071227729223422,0.06700751491794238,0.0796948545330392,0.06032600621261158,0.08026922765653173,0.05217703748098535,0.07850991217464835,0.07091223407223893
2023-12-05,0.07735001265811539,0.07504946080192612,0.11440194073307842,0.06749013672740645,0.07831972436554402,0.058763463989559166,0.0822819887681521,0.04731774204028157,0.07976624260057988,0.06972485617390248
2023-12-06,0.07774657917384117,0.0763048582472681,0.10900164517324126,0.06862723174789245,0.07574669138485034,0.06622729894662178,0.07997179239805194,0.0501841652881964,0.07970213263822769,0.06930874426532475
2023-12-07,0.07912384413384392,0.07695646875755652,0.11266153246903374,0.06577981119774817,0.07082911606171637,0.06455709155130458,0.07849322189317304,0.05577817205888897,0.08225812268965668,0.07049683250685651
2023-12-08,0.07610550821528145,0.07676635231596167,0.1130213758521485,0.06579161231686345,0.07244083732205218,0.06772819351045337,0.07630306746805246,0.05561547129343379,0.08311399093561951,0.07043297066371576
2023-12-09,0.07721876546468548,0.07478922515412396,0.11323575598562889,0.06677342385276157,0.07138825730759521,0.06829669723646799,0.07528540709298466,0.05197378855315421,0.08189561258089736,0.07515063216475959
2023-12-10,0.0789483563035576,0.0757036369042393,0.11663707881862387,0.0692508887004769,0.07048094746451057,0.06427301389834221,0.0777066831059079,0.05272172902068692,0.07840989324835755,0.07696712699500745
2023-12-11,0.07875524475761936,0.07365574828299841,0.11038632200377979,0.0670904920022874,0.06996212630986175,0.06620166574950721,0.08060459247736332,0.057405477394427695,0.08143700957906659,0.07702615464095582
2023-12-12,0.07811138617149538,0.07228435337014621,0.10766898118451235,0.06720731248184295,0.06970705544493733,0.07236384868356488,0.07671270006351005,0.05187851205282359,0.08269049173063464,0.07677110008249399
2023-12-13,0.0789514666837478,0.07331434289784865,0.11479018302706062,0.06959767547825764,0.06955040690481132,0.07040758965419874,0.07532994751928812,0.04830439826236515,0.08585130973393465,0.07395587059450721
2023-12-14,0.07516905839139358,0.07213512645055005,0.11057112006146777,0.06690619873446624,0.07161324999144349,0.07424257961510243,0.07947929112956043,0.04692294163693551,0.08456622993503661,0.07544023291249981
2023-12-15,0.07511723890508443,0.07200763736985305,0.10672231564866247,0.07089407429269091,0.07403161561938627,0.0722517479729206,0.07972145185320484,0.04639597902868901,0.08917451823465072,0.07589745456170054
2023-12-16,0.07402210352803719,0.07316291562361565,0.10787466564055441,0.07117706798348243,0.07507854654588902,0.06816492000134033,0.07749683139308888,0.04881408556947644,0.08738379260854032,0.07835649905853048
2023-12-17,0.0777250274186675,0.07519808432671668,0.1088342763752077,0.07537584894987641,0.07595703635371338,0.07126791477440336,0.08023700527658124,0.05317506887356689,0.08742813611918744,0.0819037679139048
2023-12-18,0.08104314471485691,0.07393444121732559,0.1117550302732668,0.07412458685282056,0.07513342229494945,0.06942751516237887,0.08007904621763981,0.05845745486107364,0.09088762201654914,0.08455883863233178
2023-12-19,0.08321920905004357,0.07390470810928025,0.11659456410769954,0.07569704501606149,0.07420050698316144,0.07415223774343942,0.07525420266266826,0.06598301601896425,0.09050117266693068,0.08465117717221472
2023-12-20,0.08005224132457384,0.07630069598997187,0.11137465607316127,0.07479944067701882,0.0763444884162729,0.08401447246371326,0.07396944265889024,0.0640214041685548,0.0892957558094737,0.08213413885010903
2023-12-21,0.0770438072871785,0.07464369022078099,0.11188365131368226,0.07310145358290744,0.07542174284902792,0.08727224884330718,0.07618008260794377,0.06499519941245654,0.08474399656230888,0.07995306393704936
2023-12-22,0.075778894680798,0.07587149720756563,0.10865444996446512,0.07475771059656798,0.07546067443428821,0.09029413990890266,0.07454639353607798,0.06261633380514733,0.08793596024754019,0.07843585718081517
2023-12-23,0.07551086079816761,0.07591820718096134,0.10689412659376374,0.07412790694422584,0.0749814103916719,0.08745354233653384,0.07885219400015438,0.06537391180431579,0.08752652855467177,0.07490685989376455
2023-12-24,0.07193660720873644,0.0765138822604211,0.10564629336683207,0.0739699207484126,0.07516388861763384,0.08527622198763657,0.07753946504487147,0.06286134933809143,0.08641282038655058,0.07770289832940677
2023-12-25,0.06960152893403418,0.07634521411106315,0.10105657231957983,0.07645541310329772,0.07381827213714824,0.09548442018876412,0.07320261807936085,0.06286129847053101,0.07966332079356989,0.07849067122002569
2023-12-26,0.07216867955798803,0.07378360680275524,0.09824800452961116,0.07596839458677161,0.07351371701448979,0.09743462680380313,0.06945918601091615,0.06430745018241522,0.08131812672342806,0.08089840486302394
2023-12-27,0.06828191912149553,0.07441610973516531,0.09548927977830582,0.07226979618308117,0.07459130116947695,0.09801013209708567,0.06855859761382886,0.06358299831750118,0.08898286256010007,0.08060617168342485
2023-12-28,0.0675176957281911,0.0721109885160487,0.0977364104902448,0.06963953398106021,0.07514124758639386,0.1071146007997718,0.06556499323163127,0.06864163854108955,0.08743266940779419,0.07700691722827019
2023-12-29,0.06624551981944941,0.07191941959059289,0.09585752153280601,0.0697098118560539,0.07452758997027917,0.10959004435922252,0.06635931210195804,0.06996707266603538,0.08601004287618158,0.07926502116782427
2023-12-30,0.06459477470131932,0.07221156006105661,0.09742907056162632,0.07198695277218074,0.07321924886515539,0.11428792650842659,0.0664772612955938,0.07264706447587499,0.0958527055691368,0.08371856579556791
2023-12-31,0.0620739578105871,0.07510123292491092,0.0994643099465767,0.07105312101035992,0.07205239484110429,0.12187907054643139,0.06965705148345896,0.07271776674065254,0.10189342594461671,0.08313901392612949
2024-01-01,0.06043730594314484,0.07558901713214422,0.09467687246063555,0.07020456664958435,0.07353932644597339,0.12020982565335493,0.06879480179706556,0.07556157441185805,0.09128736177703314,0.07760558242489399
2024-01-02,0.06266154305636501,0.07543002822829428,0.09448475180297661,0.07313857209233175,0.07219197412224501,0.12388122491852448,0.07044715080411387,0.07251745572327095,0.09738598417323326,0.07896587782073769
2024-01-03,0.06151496431506472,0.0736312952804168,0.09251682021436497,0.0746604975672018,0.07277240825406159,0.12927742901627629,0.07160711447245502,0.07326970976153341,0.10204505179742185,0.08289471264653307
2024-01-04,0.06183169675813232,0.0725463420503296,0.09173506860793555,0.07529979541948544,0.07564043059950427,0.12458742833332755,0.07140993446862234,0.0732176976481138,0.0945075275599337,0.08296070845543367
2024-01-05,0.05671045797769745,0.07147434204674682,0.09164236619784437,0.07775721445755081,0.07669515749542584,0.1285040119913621,0.06985876937115115,0.07273424633005202,0.08668598413042503,0.08326333966242364
2024-01-06,0.057399361089080385,0.07481422701351585,0.0925537763844023,0.08120207467420174,0.0777429548135872,0.12933152961163802,0.07023485030337516,0.07619883048473738,0.09419220624052012,0.08073268996342439
2024-01-07,0.05548962064920564,0.07241668411364618,0.09040669233643336,0.07842801954114523,0.07889135808193498,0.13366567417523212,0.07148781099455352,0.07434910916632649,0.0921706750693368,0.07768937407824952
2024-01-08,0.05520915052469463,0.07277908260329004,0.09343458970142457,0.07517028927493975,0.08089552232165642,0.13348172223766,0.06843092424222122,0.07500842488922602,0.09087452752698372,0.07460586905785158
2024-01-09,0.056496932127243306,0.07631189455926517,0.09241716911298932,0.07865399756054028,0.08090694929239985,0.13977165448466422,0.07048087459316422,0.0750362911894279,0.09092851842041133,0.07507217442820453
